step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
290.0,47,7177.0,121.64406779661017,2.0482672339452215,12,615.0,0.17437339094110052,16,2883.0,0.05807552400421431,19,3690.0,0.11914346331170997,0,0.0,0.8941728313642914,47,7188.0
295.0,49,7418.0,123.63333333333334,2.077200834442862,14,681.0,0.06024545371164761,16,2963.0,0.10748232862297438,19,3785.0,0.1662182745121072,0,0.0,0.9151280246456732,49,7429.0
300.0,51,7669.0,123.69354838709677,1.9789735983714425,16,757.0,0.060778510591511514,16,3043.0,0.05604432008176841,19,3878.0,0.08882426167944278,0,0.0,0.8893754855911373,51,7678.0
305.0,52,7927.0,127.85483870967742,1.9343413163992529,17,840.0,2.458562064963084e-05,16,3123.0,0.0,19,3973.0,0.04945085568247132,0,0.0,0.9278007780250962,52,7936.0
310.0,52,8187.0,132.0483870967742,1.7543010173795923,17,925.0,0.0028923325780852607,16,3203.0,0.0,19,4068.0,0.049841070674756384,0,0.0,0.9764029917547106,52,8196.0
315.0,53,8452.0,148.28070175438597,0.8516605039759314,18,1015.0,0.0,16,3283.0,0.0,19,4163.0,0.0,0,0.0,1.0,53,8461.0
320.0,53,8717.0,152.9298245614035,0.949259500852608,18,1105.0,0.05254826859631796,16,3363.0,0.0,19,4258.0,0.0,0,0.0,1.0,53,8726.0
325.0,53,8982.0,157.57894736842104,0.891513537315321,18,1195.0,0.13711683448856854,16,3443.0,0.0,19,4353.0,0.0,0,0.0,1.0,53,8991.0
330.0,53,9247.0,159.43103448275863,1.1086935181407969,18,1285.0,0.12581719879427866,16,3523.0,0.05478139516677512,19,4448.0,0.04790226364689966,0,0.0,1.0,53,9256.0
335.0,53,9512.0,164.0,1.1145524853957578,18,1375.0,0.1260066829232523,16,3603.0,0.0,19,4543.0,0.046584370368583816,0,0.0,1.0,53,9521.0
340.0,54,9778.0,168.58620689655172,0.7463277771779665,19,1466.0,0.0037793529490294533,16,3683.0,0.0,19,4638.0,0.04472761030525196,0,0.0,0.9897257977835858,54,9787.0
345.0,56,10054.0,170.40677966101694,0.7079227336539244,21,1567.0,1.999196415945259e-05,16,3763.0,0.0,19,4733.0,0.0478507255212685,0,0.0,1.0,56,10063.0
350.0,54,10314.0,171.9,1.037049828823029,19,1659.0,0.09493526553132962,16,3843.0,0.0,19,4828.0,0.0,0,0.0,1.0,54,10330.0
355.0,54,10584.0,173.50819672131146,1.4395805324960078,19,1747.0,0.0902028195024036,16,3923.0,0.10844895543568095,19,4925.0,0.07940015407534337,0,0.0,1.0,54,10595.0
360.0,52,10359.0,169.81967213114754,1.2254450756776984,17,1669.0,0.01724813816601095,16,4003.0,0.1089200767536665,19,5020.0,0.08164452413431034,0,0.0,1.0,52,10692.0
365.0,50,10008.0,161.41935483870967,1.428558115443984,14,1580.0,0.08712401289421066,17,4086.0,0.053176411218902084,19,5113.0,0.0,0,0.0,0.9511638177207606,50,10779.0
370.0,48,9783.0,157.79032258064515,1.4338935606151073,11,1640.0,0.08886159552351605,18,4176.0,0.05186692689242607,19,5208.0,0.0,0,0.0,0.9101012528376312,48,11024.0
375.0,48,9722.0,156.80645161290323,1.2051831650960996,11,1695.0,0.04143364360521741,18,4266.0,0.0,19,5303.0,0.0,0,0.0,0.8909609779814335,48,11264.0
