step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
880.0,165,70774.0,426.34939759036143,0.03670567388307438,1,33.0,0.0,25,10346.0,0.0,0,0.0,1.0,17,8049.0,0.0,42,22171.0,0.0,19,8807.0,0.0,12,1499.0,0.0,35,16427.0,0.0,11,2725.0,0.034177194010288896,162,70057.0
885.0,165,71599.0,431.3192771084337,0.08916925413130691,1,38.0,0.0,25,10471.0,0.0,0,0.0,1.0,17,8134.0,0.0,42,22381.0,0.0,19,8902.0,0.0,12,1559.0,0.0,35,16602.0,0.0,11,2780.0,0.08302680691563903,162,70867.0
890.0,165,72424.0,431.0952380952381,0.19502773397666687,1,43.0,0.0,25,10596.0,0.03739153925534947,0,0.0,1.0,17,8219.0,0.0,42,22591.0,0.0,19,8997.0,0.030405298391994923,12,1619.0,0.053158580819547094,35,16777.0,0.0,11,2835.0,0.0,162,71677.0
895.0,165,73249.0,433.4260355029586,0.17653289460190796,1,48.0,0.0,25,10721.0,0.010478677533664328,0,0.0,1.0,17,8304.0,0.0,42,22801.0,0.0060621432989768345,19,9092.0,0.048245061426644344,12,1679.0,0.047309532306645107,35,16952.0,0.0,11,2890.0,0.0,162,72487.0
900.0,167,74082.0,438.35502958579883,0.12942617085351693,1,53.0,0.0,26,10850.0,1.9354695207957916e-06,0,0.0,0.9558885349106693,17,8389.0,0.03273642693165131,43,23015.0,1.673980098080218e-06,19,9187.0,0.0,12,1739.0,0.0,35,17127.0,0.0,11,2945.0,0.0,164,73305.0
905.0,167,74917.0,440.68823529411765,0.13182180412458963,1,58.0,0.3191015381267006,26,10980.0,0.01420183621922394,0,0.0,1.0,17,8474.0,0.028669675688257963,43,23230.0,0.0,19,9282.0,0.0,12,1799.0,0.0,35,17302.0,0.0,11,3000.0,0.0,164,74125.0
910.0,168,75755.0,445.61764705882354,0.10906940827247344,1,63.0,0.0,26,11110.0,0.03046576098090523,0,0.0,1.0,18,8562.0,1.0698605665298237e-05,43,23445.0,0.0,19,9377.0,0.0,12,1859.0,0.0,35,17477.0,0.0,11,3055.0,0.0,165,74948.0
915.0,168,76595.0,447.92397660818716,0.14740373049338168,1,68.0,0.46317903562061613,26,11240.0,0.0002508430504196931,0,0.0,1.0,18,8652.0,0.04821219845987132,43,23660.0,0.0,19,9472.0,0.0,12,1919.0,0.0,35,17652.0,0.0,11,3110.0,0.0,165,75773.0
920.0,170,77442.0,452.87719298245617,0.06178304901564879,1,73.0,0.45476171904953633,27,11375.0,3.041066942607514e-07,0,0.0,1.0,19,8744.0,7.035042472466139e-06,43,23875.0,0.0,19,9567.0,0.0,12,1979.0,0.0,35,17827.0,0.0,11,3165.0,0.0,167,76605.0
925.0,170,78292.0,455.1860465116279,0.12085152272684344,1,78.0,0.0,27,11510.0,0.0,0,0.0,1.0,19,8839.0,0.07900445298260744,43,24090.0,0.0,19,9662.0,0.0,12,2039.0,0.0,35,18002.0,0.0,11,3220.0,0.0,167,77440.0
930.0,170,79142.0,460.1279069767442,0.049777150624418794,1,83.0,0.0,27,11645.0,0.0,0,0.0,1.0,19,8934.0,0.03252431819914817,43,24305.0,0.0,19,9757.0,0.0,12,2099.0,0.0,35,18177.0,0.0,11,3275.0,0.0,167,78275.0
935.0,172,79998.0,462.4161849710983,0.0018111106584699104,1,88.0,0.0,27,11780.0,0.0,0,0.0,1.0,21,9035.0,4.3451333700149966e-05,43,24520.0,0.0,19,9852.0,0.0011701906922234064,12,2159.0,0.0,35,18352.0,0.0,11,3330.0,0.0,169,79116.0
940.0,173,80863.0,467.4161849710983,0.0,1,93.0,0.0,27,11915.0,0.0,0,0.0,1.0,21,9140.0,0.0,43,24735.0,0.0,20,9952.0,0.0,12,2219.0,0.0,35,18527.0,0.0,11,3385.0,0.0,170,79966.0
945.0,173,81728.0,472.4161849710983,0.0,1,98.0,0.0,27,12050.0,0.0,0,0.0,1.0,21,9245.0,0.0,43,24950.0,0.0,20,10052.0,0.0,12,2279.0,0.0,35,18702.0,0.0,11,3440.0,0.0,170,80816.0
950.0,173,82593.0,474.67241379310343,0.026213520776963223,1,103.0,0.0,27,12185.0,0.0,0,0.0,1.0,21,9350.0,0.0,43,25165.0,0.0,20,10152.0,0.016385818483572737,12,2339.0,0.0,35,18877.0,0.0,11,3495.0,0.0,170,81666.0
955.0,174,83459.0,479.64942528735634,0.00026741614091997163,1,108.0,0.0,27,12320.0,0.0,0,0.0,1.0,21,9455.0,0.0,43,25380.0,0.0,21,10253.0,0.00016715924510769925,12,2399.0,0.0,35,19052.0,0.0,11,3550.0,0.0,171,82517.0
960.0,174,84329.0,484.64942528735634,0.0,1,113.0,0.0,27,12455.0,0.0,0,0.0,1.0,21,9560.0,0.0,43,25595.0,0.0,21,10358.0,0.0,12,2459.0,0.0,35,19227.0,0.0,11,3605.0,0.0,171,83372.0
965.0,174,85199.0,489.64942528735634,0.0,1,118.0,0.0,27,12590.0,0.0,0,0.0,1.0,21,9665.0,0.0,43,25810.0,0.0,21,10463.0,0.0,12,2519.0,0.0,35,19402.0,0.0,11,3660.0,0.0,171,84227.0
970.0,174,86069.0,489.02840909090907,0.13909436533272188,1,123.0,0.0,27,12725.0,0.0,0,0.0,1.0,21,9770.0,0.0,43,26025.0,0.0,21,10568.0,0.0,12,2579.0,0.12487732498299255,35,19577.0,0.0,11,3715.0,0.0,171,85082.0
975.0,174,86939.0,493.97159090909093,0.08735288740945349,1,128.0,0.0,27,12860.0,0.0,0,0.0,1.0,21,9875.0,0.00969390282353138,43,26240.0,0.0,21,10673.0,0.0,12,2639.0,0.07037970094745617,35,19752.0,0.0,11,3770.0,0.0,171,85937.0
980.0,174,87809.0,496.0960451977401,0.1345511941566244,1,133.0,0.0,27,12995.0,0.0,0,0.0,1.0,21,9980.0,0.04134288152252279,43,26455.0,0.0,21,10778.0,0.0403428258553822,12,2699.0,0.0,35,19927.0,0.0,11,3825.0,0.0,171,86792.0
985.0,175,88681.0,498.20786516853934,0.12373024459673729,1,138.0,0.0,27,13130.0,0.0,0,0.0,1.0,22,10087.0,0.037018984982366915,43,26670.0,0.0,21,10883.0,0.0408812500321206,12,2759.0,0.0,35,20102.0,0.0,11,3880.0,0.0,172,87649.0
990.0,176,89558.0,500.32402234636874,0.1472199512687122,1,143.0,0.0,27,13265.0,0.0,0,0.0,0.8934896862277615,23,10199.0,0.0488665064710783,43,26885.0,0.0,21,10988.0,0.0,12,2819.0,0.0,35,20277.0,0.0,11,3935.0,0.0,173,88511.0
995.0,177,90441.0,505.25698324022346,0.06017137872828201,1,148.0,0.0,27,13400.0,0.0,0,0.0,0.9090426642758838,24,10317.0,0.00078865048562318,43,27100.0,0.0,21,11093.0,0.0,12,2879.0,0.0,35,20452.0,0.0,11,3990.0,0.0,174,89379.0
1000.0,178,91331.0,510.2290502793296,0.036589964872780135,1,153.0,0.0,27,13535.0,0.020264988069655994,0,0.0,1.0,25,10442.0,3.1448913610724596e-07,43,27315.0,0.0,21,11198.0,0.0,12,2939.0,0.0,35,20627.0,0.0,11,4045.0,0.0,175,90254.0
1005.0,178,92221.0,515.2011173184358,0.04039411213786363,1,158.0,0.0,27,13670.0,0.02237225686002136,0,0.0,1.0,25,10567.0,0.0,43,27530.0,0.0,21,11303.0,0.0,12,2999.0,0.0,35,20802.0,0.0,11,4100.0,0.0,175,91129.0
1010.0,179,93114.0,520.1899441340782,5.836723575299208e-06,1,163.0,0.0,28,13808.0,3.232666151984452e-06,0,0.0,1.0,25,10692.0,0.0,43,27745.0,0.0,21,11408.0,0.0,12,3059.0,0.0,35,20977.0,0.0,11,4155.0,0.0,176,92007.0
1015.0,179,94009.0,519.3867403314918,0.11592130197444069,1,168.0,0.0,28,13948.0,0.0,0,0.0,0.978593531086891,25,10817.0,0.017572558692346033,43,27960.0,0.0,21,11513.0,0.0,12,3119.0,0.0,35,21152.0,0.0,11,4210.0,0.0,176,92887.0
1020.0,179,94904.0,527.2444444444444,0.005588495700298623,1,173.0,0.0,28,14088.0,0.0,0,0.0,1.0,25,10942.0,0.0028568485438667923,43,28175.0,0.0,21,11618.0,0.0,12,3179.0,0.0,35,21327.0,0.0,11,4265.0,0.0,176,93767.0
1025.0,180,95803.0,532.2388888888889,0.0,1,178.0,0.0,28,14224.0,0.0,0,0.0,1.0,26,11066.0,0.0,43,28390.0,0.0,21,11723.0,0.0,12,3239.0,0.0,35,21502.0,0.0,11,4320.0,0.0,177,94642.0
1030.0,180,96703.0,534.2707182320441,0.07370552486187845,1,183.0,0.0,28,14359.0,0.0,0,0.0,0.9222715226761116,26,11191.0,0.0,43,28602.0,0.0,21,11828.0,0.0,12,3299.0,0.0,35,21677.0,0.0,11,4375.0,0.0,177,95514.0
1035.0,180,97603.0,536.2802197802198,0.143794258255859,1,188.0,0.0,28,14494.0,0.03410923345781975,0,0.0,0.9764038110886442,26,11316.0,0.0,43,28817.0,0.0,21,11933.0,0.0,12,3359.0,0.0,35,21852.0,0.0,11,4430.0,0.0,177,96389.0
1040.0,181,98504.0,541.2307692307693,0.041355071719926285,1,193.0,0.0,29,14630.0,0.017377279268287336,0,0.0,1.0,26,11441.0,0.0,43,29030.0,0.0,21,12034.0,0.0,12,3419.0,0.0,35,22027.0,0.0,11,4485.0,0.0,178,97259.0
1045.0,181,99409.0,546.2032967032967,0.004993244193835806,1,198.0,0.0,29,14770.0,0.002094175719128066,0,0.0,1.0,26,11566.0,0.0,43,29230.0,0.0,21,12134.0,0.0,12,3479.0,0.0,35,22202.0,0.0,11,4540.0,0.0,178,98119.0
1050.0,182,100318.0,551.1978021978022,0.0,1,203.0,0.0,30,14914.0,0.0,0,0.0,1.0,26,11691.0,0.0,43,29429.0,0.0,21,12234.0,0.0,12,3539.0,0.0,35,22377.0,0.0,11,4595.0,0.0,179,98982.0
1055.0,182,101228.0,556.1978021978022,0.0,1,208.0,0.0,30,15057.0,0.0,0,0.0,1.0,26,11816.0,0.0,43,29624.0,0.0,21,12334.0,0.0,12,3599.0,0.0,35,22552.0,0.0,11,4650.0,0.0,179,99840.0
1060.0,182,102138.0,555.0978260869565,0.11577264440485747,1,213.0,0.0,30,15197.0,0.0,0,0.0,0.6051491282554112,26,11941.0,0.034651520572161094,43,29815.0,0.0,21,12432.0,0.0,12,3659.0,0.0,35,22727.0,0.0,11,4705.0,0.0,179,100689.0
1065.0,183,103049.0,557.0216216216216,0.05912029249511181,1,218.0,0.0,30,15337.0,0.0,0,0.0,0.636944714884676,27,12067.0,3.405738807389009e-05,43,30003.0,0.0,21,12527.0,0.005721158914330843,12,3719.0,0.0,35,22902.0,0.0,11,4760.0,0.0,180,101533.0
1070.0,184,103966.0,558.9569892473119,0.0574023977275229,1,223.0,0.0,30,15477.0,0.0,0,0.0,1.0,27,12192.0,2.8966616045556626e-07,43,30188.0,0.0,22,12624.0,0.03576371767780889,12,3779.0,0.0,35,23077.0,0.0,11,4815.0,0.0,181,102375.0
1075.0,185,104891.0,563.9301075268817,0.061370493523324014,1,228.0,0.0,30,15617.0,0.0,0,0.0,1.0,27,12317.0,0.0,43,30373.0,0.0,23,12729.0,0.038327732288261356,12,3839.0,0.0,35,23252.0,0.0,11,4870.0,0.0,182,103225.0
1080.0,185,105816.0,565.8609625668449,0.09163781167849672,1,233.0,0.16996045317891548,30,15757.0,0.0,0,0.0,0.9828224256694963,27,12442.0,0.0,43,30553.0,0.0,23,12832.0,0.0,12,3899.0,0.0,35,23427.0,0.0,11,4925.0,0.0,182,104068.0
1085.0,185,106741.0,564.7671957671957,0.20036593936781516,1,238.0,0.5986892605828901,30,15897.0,0.0,0,0.0,0.7692848175671771,27,12567.0,0.0,43,30733.0,0.0,23,12932.0,0.0,12,3959.0,0.016977586051899838,35,23602.0,0.0,11,4980.0,0.0,182,104908.0
1090.0,186,107667.0,566.6684210526316,0.20663828497337167,2,244.0,0.0009561853705006947,30,16037.0,0.02428179528203755,0,0.0,1.0,27,12692.0,0.01423065230408003,43,30910.0,0.0,23,13032.0,0.038636857621331934,12,4019.0,0.07324893875474778,35,23777.0,0.0,11,5035.0,0.0,183,105746.0
1095.0,187,108598.0,571.5684210526316,0.04728533790948905,2,254.0,0.0,31,16178.0,7.832665122540286e-05,0,0.0,1.0,27,12814.0,0.004787037082835635,43,31081.0,0.0,23,13130.0,0.014589344220010318,12,4079.0,0.0,35,23952.0,0.0,11,5090.0,0.0,184,106578.0
1100.0,189,109541.0,573.5130890052357,0.07230071562138711,2,264.0,0.0,31,16323.0,0.0,0,0.0,1.0,28,12939.0,0.0022010270358927006,43,31251.0,0.0,24,13224.0,6.407998479961122e-06,12,4139.0,0.0,35,24127.0,0.0,11,5145.0,0.07641233228750528,186,107412.0
1105.0,190,110490.0,575.46875,0.09962130955034597,2,274.0,0.0,31,16468.0,0.0,0,0.0,0.5634785203151103,29,13068.0,2.6894507916174406e-06,43,31421.0,0.0,24,13314.0,0.0,12,4199.0,0.0,35,24300.0,0.0,11,5200.0,0.06281513577119116,187,108244.0
1110.0,190,111440.0,577.4093264248704,0.10847697846215869,2,284.0,0.0,31,16613.0,0.0,0,0.0,0.6691805220696276,29,13198.0,0.0,43,31591.0,0.0020241092995980387,24,13404.0,0.027286764274850564,12,4259.0,0.0,35,24470.0,0.0,11,5255.0,0.0,187,109074.0
1115.0,191,112394.0,579.3505154639175,0.15107960624947975,2,294.0,0.27759067394762266,31,16758.0,0.019876973902868095,0,0.0,1.0,29,13328.0,0.0,44,31765.0,0.0,24,13494.0,0.021710491140340325,12,4319.0,0.0,35,24640.0,0.0,11,5310.0,0.0,188,109908.0
1120.0,193,113353.0,584.2938144329897,0.017606769339119397,2,304.0,0.07812307480532961,32,16904.0,2.788731170065194e-05,0,0.0,1.0,29,13458.0,0.0,44,31940.0,0.0,25,13587.0,1.3156953854350501e-06,12,4379.0,0.0,35,24807.0,0.0,11,5365.0,0.0,190,110744.0
1125.0,194,114322.0,589.2886597938144,1.3607020467302413e-06,3,318.0,6.062126254374295e-06,32,17054.0,0.0,0,0.0,1.0,29,13585.0,0.0,44,32115.0,0.0,25,13682.0,0.0,12,4439.0,0.0,35,24972.0,0.0,11,5420.0,0.0,191,111585.0
1130.0,194,115292.0,591.2410256410257,0.05522297661324666,3,333.0,0.20632014322023898,32,17204.0,0.0,0,0.0,1.0,29,13706.0,0.0,44,32285.0,0.0,25,13777.0,0.0,12,4499.0,0.0,35,25135.0,0.0,11,5475.0,0.0,191,112414.0
1135.0,195,116264.0,596.225641025641,0.00016888691062515445,4,350.0,0.0006309832197608693,32,17354.0,0.0,0,0.0,1.0,29,13826.0,0.0,44,32455.0,0.0,25,13872.0,0.0,12,4559.0,0.0,35,25295.0,0.0,11,5530.0,0.0,192,113241.0
1140.0,195,117239.0,601.225641025641,0.0,4,370.0,0.0,32,17504.0,0.0,0,0.0,1.0,29,13946.0,0.0,44,32625.0,0.0,25,13967.0,0.0,12,4619.0,0.0,35,25455.0,0.0,11,5585.0,0.0,192,114071.0
1145.0,195,118214.0,606.225641025641,5.175600836412257e-07,4,390.0,1.933671039317389e-06,32,17654.0,0.0,0,0.0,1.0,29,14064.0,0.0,44,32795.0,0.0,25,14062.0,0.0,12,4679.0,0.0,35,25615.0,0.0,11,5640.0,0.0,192,114899.0
1150.0,195,119189.0,611.225641025641,0.0,4,410.0,0.0,32,17804.0,0.0,0,0.0,1.0,29,14175.0,0.0,44,32961.0,0.0,25,14157.0,0.0,12,4739.0,0.0,35,25775.0,0.0,11,5695.0,0.0,192,115716.0
1155.0,195,120164.0,613.0816326530612,0.06650484755535968,4,430.0,0.1856094409403806,32,17954.0,0.0,0,0.0,1.0,29,14285.0,0.0,44,33118.0,0.0,25,14252.0,0.0,12,4799.0,0.0,35,25935.0,0.0,11,5750.0,0.0,192,116523.0
1160.0,195,121139.0,611.8131313131313,0.11423161544905698,4,450.0,0.09905623492789241,32,18104.0,0.0,0,0.0,0.5892203758234511,29,14395.0,0.0,44,33273.0,0.0,25,14347.0,0.0,12,4859.0,0.0,35,26095.0,0.0,11,5805.0,0.0,192,117328.0
1165.0,195,122114.0,616.7373737373738,0.11700722331876766,4,470.0,0.0,32,18254.0,0.0,0,0.0,0.8372088228578916,29,14505.0,0.016934856989982146,44,33423.0,0.0,25,14442.0,0.0,12,4919.0,0.0,35,26255.0,0.0,11,5860.0,0.0,192,118128.0
1170.0,196,123093.0,621.6818181818181,0.014138644201198819,4,490.0,0.0,32,18404.0,0.0022665781947494596,0,0.0,1.0,30,14619.0,3.7608361585088094e-06,44,33573.0,0.0,25,14534.0,0.0,12,4979.0,0.0,35,26415.0,0.0,11,5915.0,0.0,193,118929.0
1175.0,198,124081.0,623.5226130653266,0.031844766973609065,4,510.0,0.0,33,18555.0,4.741050116006855e-07,0,0.0,1.0,30,14734.0,0.014735941035511945,44,33718.0,0.0,25,14624.0,0.0,12,5039.0,0.0,35,26575.0,0.0,11,5970.0,0.0,194,119725.0
1180.0,199,125073.0,628.5075376884422,3.876609445323808e-05,4,530.0,0.0,33,18705.0,0.0,0,0.0,1.0,31,14851.0,1.7939326596589263e-05,44,33861.0,0.0,25,14709.0,0.0,12,5099.0,0.0,35,26735.0,0.0,11,6025.0,0.0,195,120515.0
1185.0,199,126068.0,633.5075376884422,0.0,4,550.0,0.0,33,18855.0,0.0,0,0.0,1.0,31,14971.0,0.0,44,34001.0,0.0,25,14794.0,0.0,12,5159.0,0.0,35,26895.0,0.0,11,6080.0,0.0,195,121305.0
1190.0,199,127063.0,632.1542288557214,0.11504114073871158,4,570.0,0.0,33,19005.0,0.0,0,0.0,1.0,31,15091.0,0.0,44,34141.0,0.0,25,14879.0,0.03458302391388735,12,5219.0,0.0,35,27055.0,0.0,11,6135.0,0.07239192830481987,195,122095.0
1195.0,199,128058.0,637.1044776119403,0.05555894272772381,4,590.0,0.0,33,19155.0,0.0,0,0.0,1.0,31,15211.0,0.0,44,34281.0,0.0,25,14964.0,0.0003477456797763356,12,5279.0,0.0,35,27215.0,0.0,11,6190.0,0.08049903308879933,195,122885.0
1200.0,200,129058.0,642.0796019900497,0.019820112071335428,4,610.0,0.0,33,19303.0,0.0,0,0.0,1.0,31,15331.0,0.0,44,34419.0,0.0,26,15054.0,0.012916621248788611,12,5339.0,0.0,35,27375.0,0.0,11,6245.0,0.0,196,123676.0
1205.0,200,130058.0,643.8514851485148,0.11599088425762251,4,630.0,0.0,33,19448.0,0.0,0,0.0,0.9484374695051839,31,15451.0,0.0,44,34554.0,0.0,26,15144.0,0.03506506489258177,12,5399.0,0.0,35,27535.0,0.0,11,6300.0,0.0,196,124461.0
1210.0,201,131059.0,648.8069306930693,0.05974260735131787,4,650.0,0.0,33,19593.0,0.0,0,0.0,0.902645187602324,31,15571.0,0.0,44,34689.0,0.0,27,15235.0,0.0002005847164382814,12,5459.0,0.0,35,27695.0,0.0,11,6355.0,0.0,197,125247.0
1215.0,201,132064.0,653.7821782178218,0.02142782971052939,4,670.0,0.0,33,19738.0,0.009571152931221799,0,0.0,1.0,31,15691.0,0.0,44,34824.0,0.0,27,15330.0,0.0,12,5519.0,0.0,35,27855.0,0.0,11,6410.0,0.0,197,126037.0
1220.0,202,133073.0,658.7772277227723,4.753790757794061e-06,4,690.0,0.0,34,19887.0,2.1233722201701976e-06,0,0.0,1.0,31,15806.0,0.0,44,34959.0,0.0,27,15425.0,0.0,12,5579.0,0.0,35,28015.0,0.0,11,6465.0,0.0,198,126826.0
1225.0,202,134083.0,663.7772277227723,0.0,4,710.0,0.0,34,20037.0,0.0,0,0.0,1.0,31,15921.0,0.0,44,35094.0,0.0,27,15519.0,0.0,12,5639.0,0.0,35,28175.0,0.0,11,6520.0,0.0,198,127615.0
1230.0,202,135093.0,668.7772277227723,0.0,4,730.0,0.0,34,20185.0,0.0,0,0.0,1.0,31,16036.0,0.0,44,35228.0,0.0,27,15609.0,0.0,12,5699.0,0.0,35,28335.0,0.0,11,6575.0,0.0,198,128397.0
1235.0,202,136103.0,673.7772277227723,0.0,4,750.0,0.0,34,20330.0,0.0,0,0.0,1.0,31,16151.0,0.0,44,35358.0,0.0,27,15694.0,0.0,12,5759.0,0.0,35,28495.0,0.0,11,6630.0,0.0,198,129167.0
1240.0,202,137113.0,678.7772277227723,0.0,4,770.0,0.0,34,20471.0,0.0,0,0.0,1.0,31,16266.0,0.0,44,35488.0,0.0,27,15779.0,0.0,12,5819.0,0.0,35,28647.0,0.0,11,6685.0,0.0,198,129925.0
1245.0,202,138123.0,680.4088669950739,0.06979150675724602,4,790.0,0.0,34,20611.0,0.0,0,0.0,0.9589085865176548,31,16377.0,0.0,44,35618.0,0.0,27,15864.0,0.0,12,5879.0,0.0,35,28793.0,0.0,11,6740.0,0.0,198,130672.0
1250.0,202,139133.0,682.0245098039215,0.08100580381092519,4,810.0,0.0,34,20751.0,0.0,0,0.0,1.0,31,16487.0,0.0,44,35748.0,0.0,27,15949.0,0.0,12,5939.0,0.05170781778575221,35,28933.0,0.0,11,6795.0,0.0,198,131412.0
1255.0,203,140144.0,686.9803921568628,0.02444646871355267,4,830.0,0.0,35,20892.0,2.1168574539590882e-05,0,0.0,1.0,31,16597.0,0.0,44,35878.0,0.0,27,16034.0,0.0,12,5999.0,0.02465370946626651,35,29072.0,0.0,11,6850.0,0.0,199,132152.0
1260.0,204,141160.0,691.9607843137255,0.00023606932584912068,4,850.0,0.0,35,21037.0,0.0,0,0.0,1.0,32,16708.0,9.692892538246824e-05,44,36008.0,0.0,27,16119.0,0.0,12,6059.0,0.0,35,29207.0,0.0,11,6905.0,0.0,200,132893.0
1265.0,204,142180.0,696.9607843137255,0.0,4,870.0,0.0,35,21182.0,0.0,0,0.0,1.0,32,16821.0,0.0,44,36138.0,0.0,27,16204.0,0.0,12,6119.0,0.0,35,29342.0,0.0,11,6960.0,0.0,200,133636.0
1270.0,204,143200.0,698.5365853658536,0.06139589930602465,4,890.0,0.0,35,21327.0,0.0,0,0.0,1.0,32,16931.0,0.0,44,36268.0,0.0,27,16289.0,0.0,12,6179.0,0.07544364469000654,35,29477.0,0.0,11,7015.0,0.0,200,134376.0
1275.0,204,144220.0,706.9607843137255,0.0,4,910.0,0.0,35,21471.0,0.0,0,0.0,1.0,32,17041.0,0.0,44,36398.0,0.0,27,16374.0,0.0,12,6239.0,0.0,35,29612.0,0.0,11,7070.0,0.0,200,135115.0
1280.0,204,145240.0,705.0485436893204,0.06707006458507243,4,930.0,0.0,35,21611.0,0.0,0,0.0,1.0,32,17151.0,0.007576757853862612,44,36528.0,0.0,27,16459.0,0.0,12,6299.0,0.0732687232806687,35,29747.0,0.0,11,7125.0,0.0,200,135850.0
1285.0,205,146261.0,706.5748792270531,0.08591535693224846,4,950.0,0.0,35,21751.0,0.0,0,0.0,1.0,33,17262.0,3.6736202968703255e-05,44,36658.0,0.0,27,16544.0,0.022451937658530076,12,6359.0,0.07510586987313944,35,29878.0,0.0,11,7180.0,0.0,201,136582.0
1290.0,206,147288.0,708.1153846153846,0.06889403713666004,4,970.0,0.1884874205192924,35,21891.0,0.0,0,0.0,1.0,33,17377.0,0.0,44,36788.0,0.0,27,16629.0,0.006053115035067618,12,6419.0,0.0,35,30003.0,0.0,11,7235.0,0.0,201,137312.0
1295.0,207,148321.0,709.6698564593302,0.1115983707510062,4,990.0,0.1468082203127576,35,22028.0,0.0,0,0.0,1.0,33,17492.0,0.0,44,36914.0,0.0,28,16717.0,3.1705391707583553e-06,12,6479.0,0.07556373927147444,35,30128.0,0.0,11,7290.0,0.0,202,138038.0
1300.0,208,149358.0,711.2285714285714,0.022554554276811776,4,1010.0,0.04230153880081438,35,22160.0,0.0,0,0.0,1.0,33,17607.0,0.00401945952227892,44,37039.0,0.0,28,16807.0,0.0,13,6541.0,4.3781669457217126e-05,35,30253.0,0.0,11,7345.0,0.0,203,138762.0
1305.0,209,150402.0,712.8056872037914,0.08209288332571435,4,1030.0,0.13035651347295105,35,22285.0,0.0,0,0.0,0.5733280396087009,34,17726.0,4.219429537221117e-07,44,37164.0,0.0,28,16897.0,0.0,13,6606.0,0.0,35,30372.0,0.0,11,7400.0,0.0,204,139480.0
1310.0,210,151448.0,717.7630331753554,0.04238163248696513,5,1051.0,0.00018683647536025177,35,22410.0,0.0,0,0.0,0.6229369530442121,34,17846.0,0.0,44,37289.0,0.0,28,16987.0,0.0,13,6671.0,0.0,35,30484.0,0.0,11,7455.0,0.0,205,140193.0
1315.0,211,152499.0,719.3349056603773,0.057507001958242605,5,1076.0,0.0,35,22535.0,0.0,1,1.0,0.003117114056310322,34,17961.0,0.0,44,37414.0,0.0,28,17077.0,0.0,13,6736.0,0.06511442859016679,35,30594.0,0.0,11,7510.0,0.0,206,140904.0
1320.0,211,153554.0,720.9107981220657,0.05899556228540923,5,1101.0,0.0,35,22660.0,0.0,1,6.0,0.4552112219483369,34,18076.0,0.0,44,37539.0,0.0,28,17167.0,0.0,13,6801.0,0.004365384834952206,35,30704.0,0.0,11,7565.0,0.0,206,141619.0
1325.0,212,154613.0,725.8826291079812,0.018514244268877354,5,1126.0,0.0,35,22782.0,0.0,1,11.0,0.15271142365145995,34,18191.0,0.0,44,37664.0,0.0,28,17257.0,0.0,14,6870.0,6.126875990390146e-06,35,30814.0,0.0,11,7620.0,0.0,207,142335.0
1330.0,213,155676.0,724.0744186046512,0.07207069290709893,5,1151.0,0.0,35,22902.0,0.0,2,19.0,0.11928593891849006,34,18306.0,0.0,44,37789.0,0.0,28,17347.0,0.0,14,6940.0,0.0,35,30923.0,0.0,11,7675.0,0.05494762574553477,208,143052.0
1335.0,213,156741.0,729.0279069767441,0.08905070606580942,5,1176.0,0.0,35,23022.0,0.0,2,29.0,0.31632610944572986,34,18421.0,0.0,44,37914.0,0.0,28,17437.0,0.0,14,7010.0,0.0,35,31028.0,0.0,11,7730.0,0.0,208,143767.0
1340.0,214,157808.0,733.9906976744186,0.0438841708182208,5,1201.0,0.0,35,23142.0,0.0,3,41.0,3.90300015429242e-05,34,18536.0,0.0,44,38039.0,0.0,28,17527.0,0.01981839599442972,14,7080.0,0.0,35,31129.0,0.0,11,7785.0,0.0,209,144480.0
1345.0,214,158878.0,738.9674418604651,0.0006341300579946896,5,1226.0,0.0,35,23262.0,0.0,3,56.0,0.0,34,18651.0,0.0,44,38164.0,0.0,28,17615.0,0.00028642394370219067,14,7150.0,0.0,35,31224.0,0.0,11,7840.0,0.0,209,145188.0
1350.0,215,159953.0,743.9674418604651,0.0,5,1251.0,0.0,35,23382.0,0.0,3,71.0,0.0,34,18766.0,0.0,44,38289.0,0.0,29,17705.0,0.0,14,7220.0,0.0,35,31316.0,0.0,11,7895.0,0.0,210,145895.0
1355.0,215,161028.0,748.9674418604651,0.0,5,1276.0,0.0,35,23502.0,0.0,3,86.0,0.0,34,18881.0,0.0,44,38414.0,0.0,29,17795.0,0.0,14,7290.0,0.0,35,31406.0,0.0,11,7950.0,0.0,210,146600.0
1360.0,215,162103.0,753.9674418604651,0.0,5,1301.0,0.0,35,23622.0,0.0,3,101.0,0.0,34,18996.0,0.0,44,38539.0,0.0,29,17885.0,0.0,14,7360.0,0.0,35,31493.0,0.0,11,8005.0,0.0,210,147302.0
