step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4910.0,98,900.0,2.5280898876404496,5.132503131193754,2,26.0,0.44901705908035117,19,580.0,0.1580107013599315,3,42.0,0.3959818924568251,1,16.0,0.6619840237590903,3,13.0,0.41946698743539285,4,26.0,0.4617888623448004,6,50.0,0.38758303094172014,5,77.0,0.3660989427481611,0,36.0,0.6700602516981984,2,17.0,0.36482318499287286,15,222.0,0.31414821448866614,1,96.0,0.19934110645632644,22,491.0,0.19757604870336984,4,22.0,0.184545775637755,0,4.0,0.5082752672026396,11,179.0,0.12499686738210392,98,1897.0
4915.0,104,867.0,2.4285714285714284,5.456192321452116,10,60.0,0.32313299954243985,12,604.0,0.21109482291926102,5,29.0,0.5089110631643053,2,22.0,0.7326204522431118,4,29.0,0.5658490041008567,2,31.0,0.14477747498038923,3,46.0,0.4426377609910326,8,60.0,0.2930820228676035,1,9.0,0.7512357290739186,3,22.0,0.6240104849413468,17,299.0,0.19325814156130877,6,108.0,0.12969939562368982,19,460.0,0.14794759200093643,4,42.0,0.6414523366538796,3,13.0,0.4256712301676037,5,183.0,0.29381403447515986,104,2017.0
4920.0,101,804.0,2.2647887323943663,5.335087823190407,10,99.0,0.24184758013471294,10,654.0,0.21000940929259168,0,24.0,0.3903957871957436,3,9.0,0.628998540878952,0,22.0,0.6900958452934385,6,34.0,0.42604959363827516,6,50.0,0.23395562942278658,5,74.0,0.2202412262746079,2,9.0,0.43051549691959506,2,16.0,0.6344284772544584,19,387.0,0.07936387969222335,13,162.0,0.2376704262749209,11,463.0,0.14800406758222293,0,27.0,0.7619318988970569,5,34.0,0.3411694178886088,9,179.0,0.3158045093592532,101,2243.0
4925.0,116,920.0,2.5555555555555554,5.735578784601703,12,133.0,0.327426401175703,12,705.0,0.21544772083564737,4,24.0,0.4169871447558347,3,24.0,0.6455567236982923,2,7.0,0.6166467488203285,2,41.0,0.573126213177192,8,90.0,0.3395026346999263,8,71.0,0.1698250629679198,7,31.0,0.32240533215352374,3,17.0,0.5998206050442919,14,400.0,0.26466485943888296,16,240.0,0.2821911013536654,8,500.0,0.2863832848014537,2,9.0,0.43039404526277814,7,65.0,0.4160109156346353,8,164.0,0.14719341698664384,116,2521.0
4930.0,112,937.0,2.595567867036011,5.674090773277753,13,195.0,0.3409880119367369,18,783.0,0.13688946259466922,1,33.0,0.6750001157947617,3,39.0,0.6065941356562745,7,30.0,0.41286190417839774,5,35.0,0.49604611960413364,2,81.0,0.5858575479594809,7,79.0,0.11012262243743007,8,71.0,0.3189280800606711,0,7.0,0.4978529412444139,6,308.0,0.43871187014263935,16,318.0,0.35631506471765784,14,545.0,0.28930648908185747,2,16.0,0.13345085465843398,3,61.0,0.40065711047710356,7,131.0,0.29460289075566337,112,2732.0
4935.0,111,885.0,2.5213675213675213,5.230363421119705,9,199.0,0.2908999381644555,25,895.0,0.11151551082225396,2,12.0,0.5965507931509728,5,59.0,0.42220400482651155,12,78.0,0.14920976679871978,5,43.0,0.36172130513031553,0,26.0,0.49507096640119774,6,71.0,0.43704641024932933,3,69.0,0.3467651728839933,0,4.0,0.7339822225507299,1,148.0,0.42704598169348057,13,329.0,0.3212513555462021,16,542.0,0.15679625178984707,4,31.0,0.5355545071009807,5,32.0,0.26041626922196087,5,142.0,0.40542586013355436,111,2680.0
4940.0,115,828.0,2.332394366197183,5.04651774828194,2,137.0,0.3563044848179379,28,1033.0,0.16835868096942905,3,19.0,0.22859220486080206,10,99.0,0.3483203826186999,12,115.0,0.19744122490585791,6,36.0,0.44813675258314156,5,25.0,0.2807589886212881,2,53.0,0.5586776226548398,2,32.0,0.5572891704983396,0,4.0,0.8148338168174494,2,148.0,0.273139970048708,9,268.0,0.2197243609062571,14,473.0,0.2141641990678349,1,26.0,0.6723546574686224,11,66.0,0.2682266661208804,8,147.0,0.3351846020291702,115,2681.0
4945.0,121,979.0,2.682191780821918,4.843889979204534,5,116.0,0.3919353408001683,32,1187.0,0.10105064025608176,7,46.0,0.2180414671384289,5,95.0,0.3975655918728559,4,106.0,0.3457793281248162,6,52.0,0.31828137894897124,2,29.0,0.48092307243745436,4,37.0,0.37905650240225475,4,26.0,0.4245330582661123,3,11.0,0.7461105157061093,7,171.0,0.21043028853954784,9,186.0,0.26797778631565766,9,476.0,0.14518590162572997,1,9.0,0.6780259423746277,11,123.0,0.4189996306852672,12,154.0,0.12934627852654842,121,2824.0
4950.0,131,1290.0,3.543956043956044,4.559977447862669,12,163.0,0.20737227837158018,36,1362.0,0.0941921971660765,7,83.0,0.5244773401441641,5,60.0,0.3994971788753718,0,85.0,0.38399805304932044,5,53.0,0.25387829050681626,3,27.0,0.7310613466697362,9,70.0,0.28452936498114434,6,51.0,0.2651617911145917,3,22.0,0.6154724032974711,9,155.0,0.12136640887241092,8,205.0,0.2934309765267721,10,499.0,0.1199257299396769,2,6.0,0.267813283819944,5,131.0,0.3650098850723431,11,137.0,0.11708372845179905,131,3109.0
4955.0,136,1414.0,3.873972602739726,4.6486325011792085,20,248.0,0.19321244670762752,30,1390.0,0.11244072688410058,1,68.0,0.6531635744625306,6,58.0,0.29645063689475964,7,103.0,0.4435550978658836,9,83.0,0.3517404319910273,1,18.0,0.6518355023624453,13,132.0,0.3576588182888575,8,89.0,0.26667466652249916,5,41.0,0.2960116055136751,6,101.0,0.2471363199258784,10,202.0,0.28847392122949855,9,467.0,0.1293575855974589,6,34.0,0.1707943653695557,1,79.0,0.3523452044442574,4,133.0,0.1407104360692861,136,3246.0
4960.0,117,1289.0,3.5027173913043477,5.001010413531697,20,311.0,0.19519210050022126,22,1259.0,0.18425735525221557,2,9.0,0.3415632283991676,6,90.0,0.45000610544737923,10,147.0,0.4343604157915224,9,128.0,0.5358980903782402,5,26.0,0.35872443965347306,14,200.0,0.4706513596969306,3,78.0,0.5278570382859683,1,33.0,0.3776170647316524,0,63.0,0.33963480135878416,10,195.0,0.1639496430695841,4,347.0,0.17562434726879078,1,38.0,0.5038554400904773,3,23.0,0.5380380281058011,7,122.0,0.1719438476108879,117,3069.0
4965.0,98,974.0,2.653950953678474,4.68619310837775,17,337.0,0.21333078540091302,15,989.0,0.2125351217370962,2,16.0,0.17230403183977508,0,70.0,0.6133806324127207,14,210.0,0.3042115067405295,4,117.0,0.38494152266524734,4,42.0,0.19824119102771487,10,201.0,0.27686715225176506,0,18.0,0.7373742278513807,0,4.0,0.5879831312190159,6,67.0,0.3367250381551152,9,196.0,0.11470239297160348,4,339.0,0.2520268691348999,1,17.0,0.7579205495509195,4,37.0,0.5183632318993194,8,125.0,0.08236690162208739,98,2785.0
4970.0,106,788.0,2.090185676392573,5.475063166698445,19,405.0,0.23448970942541178,10,826.0,0.3482345307003268,6,31.0,0.43203354322641274,0,6.0,0.6013364133253328,15,235.0,0.18526422784238325,5,51.0,0.21588069016822048,7,43.0,0.39504654241324977,10,173.0,0.09701322120565131,1,6.0,0.6728393403341888,0,0.0,0.962121127585522,7,74.0,0.4432445437425343,9,156.0,0.15981620918408831,9,376.0,0.3341142641396921,3,25.0,0.6147885118263088,1,26.0,0.5444403739089103,4,101.0,0.38888296270671174,106,2534.0
4975.0,85,552.0,1.411764705882353,5.477158721030042,15,402.0,0.2199211445995042,1,716.0,0.4083335851749859,1,33.0,0.580175160331088,2,5.0,0.33765592487267715,13,203.0,0.2225286071540061,3,61.0,0.15090689032909058,9,79.0,0.3655561900600802,8,201.0,0.1671297784851847,2,10.0,0.4144119909505999,0,2.0,0.7656158071624147,0,43.0,0.44220950062268455,12,165.0,0.2166534318844462,13,432.0,0.2799290264634446,2,14.0,0.40836825233157853,2,8.0,0.45667639872067345,2,84.0,0.5535723271747172,85,2458.0
4980.0,107,647.0,1.6848958333333333,5.303724818421383,11,321.0,0.2519863238857709,7,704.0,0.36467347901794234,1,12.0,0.6203435558587073,6,31.0,0.3950133735350851,7,158.0,0.2829167068315529,7,61.0,0.3124574397209482,9,122.0,0.3898999859249473,8,213.0,0.30770592872215297,3,14.0,0.3005012955995043,1,8.0,0.7164353947972636,4,29.0,0.28162191562080496,8,164.0,0.33280545697968034,20,518.0,0.13409973979678283,6,26.0,0.17622103273154913,2,8.0,0.374958458128642,7,105.0,0.30241123242457296,107,2494.0
4985.0,109,735.0,1.9140625,5.061520079328123,3,337.0,0.27704704948481484,11,634.0,0.2076437111478968,2,15.0,0.6633084674629268,0,36.0,0.6179882416271983,6,135.0,0.4344100963148921,5,53.0,0.3634580344103483,4,118.0,0.3320465181011461,14,260.0,0.2526282900150646,4,32.0,0.412788912505123,0,5.0,0.8023521632694719,6,44.0,0.2564292408234538,3,137.0,0.28323242402945814,26,640.0,0.009633086582775766,6,42.0,0.09713993543832782,4,22.0,0.4510079867750377,15,167.0,0.05312375759293764,109,2677.0
4990.0,111,907.0,2.349740932642487,5.288727464251775,10,358.0,0.30890251223101256,8,407.0,0.22790188152248092,6,36.0,0.22595445047171295,0,8.0,0.6720895090352746,3,119.0,0.40215958844870864,2,41.0,0.33970213189442877,1,41.0,0.22077763640935677,10,255.0,0.26150526895471154,2,28.0,0.48134481658713113,2,8.0,0.6425780132281373,7,53.0,0.44292405187249656,8,133.0,0.20437751983891542,33,798.0,0.024815890916099165,0,26.0,0.6405887638353019,0,17.0,0.6366529665449316,19,254.0,0.2082628607985161,111,2582.0
4995.0,123,1127.0,3.005333333333333,5.611133499222165,12,340.0,0.1896014323724746,3,368.0,0.29513191970314473,11,78.0,0.023556425984793284,0,4.0,0.7547255439701456,6,97.0,0.2534537902722793,2,31.0,0.6280272277080996,1,11.0,0.4630911677027405,6,177.0,0.32290851240888846,6,30.0,0.5463183174593764,3,11.0,0.2986106315275761,9,77.0,0.4518347611610971,15,199.0,0.07412560830278657,29,841.0,0.14211867490708505,0,8.0,0.7816294696261907,0,4.0,0.8315036054976448,20,355.0,0.38809476880393956,123,2631.0
5000.0,125,1197.0,3.158311345646438,5.137139376542202,10,267.0,0.29313898808308075,7,352.0,0.37158995148397966,14,144.0,9.202031166024849e-05,3,5.0,0.4974069359285003,8,107.0,0.2979450923765757,2,8.0,0.6563239775219691,1,1.0,0.03152644682425476,3,187.0,0.22216161851505192,9,66.0,0.24919320783460977,3,13.0,0.4401086647464547,7,91.0,0.23088422008008028,17,263.0,0.19441974702512974,19,730.0,0.2964322629745787,0,4.0,0.842916426708179,1,1.0,0.7188900736732172,21,453.0,0.2036438352752451,125,2692.0
5005.0,139,1394.0,3.668421052631579,5.222512534596596,5,148.0,0.36732348485256194,13,401.0,0.27982200107070526,14,214.0,0.0,7,34.0,0.4189529579672025,4,85.0,0.4707146935651472,5,25.0,0.595470385191216,4,22.0,0.5431567083397432,9,191.0,0.29683520375942224,9,91.0,0.26539369836644644,3,17.0,0.3544749168932301,6,62.0,0.2433400244072799,19,356.0,0.3299725919126998,12,538.0,0.22220953643875693,0,8.0,0.6976420682619942,2,10.0,0.6369419426078046,27,578.0,0.03256861011818008,139,2780.0
5010.0,127,1323.0,3.537433155080214,4.916690637058931,6,108.0,0.44804889732787423,14,363.0,0.2249481836280056,8,217.0,0.11547303845910613,7,69.0,0.2846335122714549,7,60.0,0.4409272594605725,7,53.0,0.2827775786005224,0,20.0,0.7467013061527639,14,253.0,0.2713101790713227,2,69.0,0.3913182004736758,5,34.0,0.5882293553595662,5,73.0,0.27066808659363945,20,450.0,0.16142258260954734,6,575.0,0.17222474545171348,1,9.0,0.7533425586818651,2,9.0,0.4104026790197116,23,627.0,0.07962655468267531,127,2989.0
5015.0,126,1225.0,3.232189973614776,5.47315186228984,8,109.0,0.454889669563037,11,255.0,0.1862889987531055,0,149.0,0.599838433100602,4,71.0,0.11866041810530069,8,86.0,0.3781376152368213,10,96.0,0.024841799499248095,0,4.0,0.7485714811758809,20,344.0,0.33878151582371907,5,44.0,0.5668997382098424,5,59.0,0.5828726619221184,9,78.0,0.2613157336319321,23,562.0,0.10655004693442653,7,596.0,0.24050770240060235,0,4.0,0.5886807527446847,3,20.0,0.6841446779064508,13,559.0,0.3443685315542408,126,3036.0
5020.0,125,1125.0,2.9220779220779223,5.039034756232374,8,106.0,0.3019825165297375,12,303.0,0.1858201374916819,0,42.0,0.8060934865387829,5,43.0,0.45969133734365236,6,88.0,0.23159104137146785,8,115.0,0.11485726175169109,0,4.0,0.8798349537203185,22,448.0,0.1934213386581081,2,40.0,0.5455609514946477,3,54.0,0.447139828927857,6,77.0,0.27414300435069283,27,696.0,0.04630674347683934,9,565.0,0.1104819810583573,6,21.0,0.3207118545540043,3,35.0,0.6986080385007606,8,398.0,0.3734911201651966,125,3035.0
5025.0,117,1270.0,3.2987012987012987,5.11771341721624,10,89.0,0.3208030676334231,13,365.0,0.17707411259629438,2,41.0,0.5348695797178267,0,27.0,0.6995093139321926,6,58.0,0.33899683758494215,0,69.0,0.5454831657110206,1,1.0,0.7275278509749333,27,577.0,0.056744636906536035,4,32.0,0.4127014983035156,2,10.0,0.3327302854705822,1,46.0,0.52030879131777,31,843.0,0.14778982036202978,6,464.0,0.28391627967114896,9,65.0,0.35410457724988437,1,18.0,0.39542894876822376,4,414.0,0.2698100950342918,117,3119.0
5030.0,131,1593.0,4.095115681233933,5.063509237835519,11,111.0,0.26998944430491567,10,329.0,0.1969609418932144,8,72.0,0.2877735626992824,0,0.0,0.7199438340659243,3,70.0,0.4296001242621455,3,79.0,0.5732671120567361,1,6.0,0.6538154331541631,32,732.0,0.1378221999495024,3,29.0,0.32719496917929874,3,16.0,0.3790537894309649,5,64.0,0.4084456218784537,36,1014.0,0.1433887116497685,2,435.0,0.37726699685510523,3,76.0,0.395143939058735,3,11.0,0.46714689613511023,8,438.0,0.24753652137811738,131,3482.0
5035.0,148,1671.0,4.295629820051414,4.732120577207081,9,112.0,0.2964136679418949,9,247.0,0.20943393581148526,9,119.0,0.3313529767798619,2,3.0,0.5713494249384686,8,73.0,0.48585929958208407,8,107.0,0.37125376026984896,1,11.0,0.7606061002403833,27,760.0,0.16634959636842303,4,24.0,0.6092232745970254,9,46.0,0.47973891485251985,12,110.0,0.1819713265130867,31,1070.0,0.07017964392943196,8,455.0,0.2242160663705028,0,36.0,0.4869813029603079,2,9.0,0.43608160229001597,9,413.0,0.1260346027406564,148,3595.0
5040.0,142,1449.0,3.744186046511628,4.35520540925812,6,117.0,0.2571599129748476,5,268.0,0.1637016472957578,9,166.0,0.4432867835408684,7,27.0,0.3795908933426601,6,70.0,0.21394478918316645,12,157.0,0.012405162339647688,1,16.0,0.731259272705153,19,670.0,0.1222643571498125,6,47.0,0.5133426277710292,4,61.0,0.45469070408014256,19,197.0,0.0990230627498233,26,1009.0,0.08404099342386875,10,426.0,0.24926686820718927,0,6.0,0.7200518497880993,3,17.0,0.48017019750239315,9,323.0,0.20107260548216974,142,3577.0
5045.0,116,1135.0,2.9252577319587627,4.809101423217924,8,104.0,0.3231664404667929,11,308.0,0.1861055111739485,8,140.0,0.38051885893977294,3,40.0,0.1972062074298192,6,52.0,0.28302717884960954,9,170.0,0.30177440040059,0,4.0,0.619049545758293,10,694.0,0.15197743865436256,7,79.0,0.36612258613933035,2,39.0,0.44404102249413596,16,261.0,0.2732884971637742,19,844.0,0.22772493441059038,5,327.0,0.30179648351489663,1,5.0,0.5563584636475138,3,36.0,0.5279661447955836,8,201.0,0.1673330972697322,116,3304.0
5050.0,90,755.0,1.9309462915601023,5.762608941042262,12,124.0,0.31501672262650515,12,308.0,0.1895032803755744,2,74.0,0.47053168793821976,5,34.0,0.5067127002236446,7,62.0,0.37414780341269943,0,100.0,0.6177955683681129,0,4.0,0.5854367527381756,9,726.0,0.23721751703483213,4,77.0,0.3665656414333251,3,20.0,0.48199378320754793,16,305.0,0.37637870186249966,7,874.0,0.2679109848395737,2,328.0,0.15776977770077616,4,22.0,0.49106090672922925,1,19.0,0.7234263925465283,6,153.0,0.3277978628519141,90,3230.0
5055.0,72,420.0,1.09375,5.441151124891263,11,147.0,0.20394928585202027,9,260.0,0.19840130529736338,2,74.0,0.3810508230541725,1,33.0,0.5098804510878732,3,61.0,0.4229112956023198,2,32.0,0.5200614523387792,3,12.0,0.6112590811889427,9,678.0,0.26126872153224434,0,25.0,0.6307816399793058,1,14.0,0.3654205230218448,13,304.0,0.27186303972974035,7,861.0,0.2572254136321691,8,352.0,0.25375589421050126,0,24.0,0.1742308189850399,3,14.0,0.6959266561414864,0,111.0,0.4950302294424253,72,3002.0
5060.0,92,391.0,1.0051413881748072,5.216515821150288,6,113.0,0.3315649694027481,6,269.0,0.2476698772835747,9,98.0,0.18114450786358582,5,23.0,0.45133106669114464,5,26.0,0.6058072447166505,2,35.0,0.3670926804894522,3,27.0,0.4654958246624408,6,564.0,0.13601179318498285,2,29.0,0.5849376710442572,6,25.0,0.23650561124990196,9,241.0,0.1863380683449803,13,907.0,0.18479169516127514,9,317.0,0.24664860377298733,0,6.0,0.6774499564743691,5,30.0,0.5345080411941832,6,65.0,0.4387600230034462,92,2775.0
5065.0,90,398.0,1.0127226463104326,5.270332195511478,3,121.0,0.3729166354699451,8,298.0,0.22076855493477457,8,99.0,0.15991444722418163,1,23.0,0.5446194952052149,2,29.0,0.5073485516125469,3,47.0,0.4991194854106851,0,18.0,0.5727482310337523,3,515.0,0.19030053960793353,8,55.0,0.33226488050392233,7,53.0,0.3995669631677278,11,198.0,0.26302635577651634,16,873.0,0.21113638141166746,6,204.0,0.17816162619245296,0,8.0,0.8490988688675399,6,59.0,0.32198430809263306,8,76.0,0.2934345529011022,90,2676.0
5070.0,85,402.0,1.0523560209424083,5.457041843851354,9,135.0,0.3133613592004432,7,287.0,0.20157724367478316,7,80.0,0.33827229310355306,0,6.0,0.4382059494597614,5,27.0,0.44707221677622644,0,24.0,0.4073653154233041,2,17.0,0.7968012321212476,6,521.0,0.30000846423945143,11,109.0,0.21119863221975888,4,48.0,0.44735879785618815,9,227.0,0.3176790450758487,11,682.0,0.23254694929917527,6,73.0,0.3291789142972606,0,6.0,0.6823388923453401,2,54.0,0.3466780377801198,6,69.0,0.18695947271107807,85,2365.0
5075.0,93,459.0,1.2110817941952507,5.450532427754969,10,140.0,0.31859314263656197,6,230.0,0.22782391058637783,11,84.0,0.2026752386540275,0,5.0,0.2343154628845112,6,35.0,0.26118491929732746,4,24.0,0.461471596020634,1,9.0,0.6916414160365201,7,477.0,0.299447060726128,7,110.0,0.4166083614770349,5,43.0,0.4283201373909379,9,224.0,0.28965139278776164,11,495.0,0.17286694168077943,6,80.0,0.3742948470859438,0,4.0,0.5670871847707307,0,10.0,0.7094695459169355,10,96.0,0.2558298163051475,93,2066.0
5080.0,76,385.0,0.9948320413436692,5.929151908058889,3,99.0,0.359482539297785,7,148.0,0.31136609840899315,9,111.0,0.04477080416152415,0,8.0,0.7650649470761013,5,38.0,0.33648430804643503,3,31.0,0.35509187127546316,5,28.0,0.47162062027825286,6,323.0,0.13486402154810978,0,66.0,0.6392068840902442,3,33.0,0.30905273630735774,11,204.0,0.1775699537922795,7,380.0,0.2593884251285047,6,93.0,0.5218598991721899,3,13.0,0.39498822102270464,0,4.0,0.9433069506115782,8,110.0,0.422164443657858,76,1689.0
5085.0,67,271.0,0.7075718015665796,5.643418554778007,7,97.0,0.35008372264531845,3,151.0,0.27316120323315446,1,80.0,0.24099717430761367,1,10.0,0.8047915767519596,4,48.0,0.280986242312766,3,28.0,0.5314485665185396,7,62.0,0.4492612582458458,3,334.0,0.14266917576519667,2,12.0,0.5705500146043647,6,26.0,0.3442539657477914,11,162.0,0.13551984472807993,2,336.0,0.2933066167784418,2,72.0,0.5283661240724896,6,34.0,0.33864173412353005,1,2.0,0.6670430427992817,8,112.0,0.15562215449684108,67,1566.0
5090.0,74,345.0,0.9126984126984127,5.740732246974186,7,91.0,0.31526306568217904,8,164.0,0.2967896816466314,0,35.0,0.7769441042254395,1,11.0,0.8233771625743639,5,45.0,0.5492690740972779,5,45.0,0.43247221544727155,2,57.0,0.5147817047421454,8,347.0,0.2601672375669419,2,14.0,0.2729482708109542,4,42.0,0.3309194933808379,10,177.0,0.17609327193529895,7,324.0,0.3632139676255107,6,29.0,0.32015788740666873,2,29.0,0.3649036014517273,1,9.0,0.47026426958519785,6,102.0,0.23848411397828204,74,1521.0
5095.0,83,325.0,0.8507853403141361,5.559820877025788,6,94.0,0.3131960040209201,10,164.0,0.2249482010450151,0,6.0,0.8981583953962636,1,4.0,0.59973764187408,3,34.0,0.4327361483838244,9,83.0,0.3481839272259347,2,24.0,0.34308890945229664,10,319.0,0.346277869019779,6,35.0,0.36012990500183684,6,36.0,0.5415699791166223,9,171.0,0.22268562696392202,9,280.0,0.2543687325884885,9,51.0,0.1669624219307783,1,28.0,0.3030704973833647,0,6.0,0.7107145880239307,2,99.0,0.35846255278838385,83,1434.0
5100.0,97,478.0,1.2645502645502646,5.785122830753722,11,92.0,0.27395417485738754,8,129.0,0.20924254026514746,2,8.0,0.3895934122546827,2,14.0,0.6297029903026328,5,25.0,0.37677045709327417,5,85.0,0.3757617121769601,2,21.0,0.5252074614010563,5,189.0,0.3278099623180399,8,71.0,0.4278924513563742,1,36.0,0.6261888618824564,14,206.0,0.2730019149824059,9,168.0,0.13561699739981656,8,66.0,0.2608124619021877,8,56.0,0.2876593089864953,0,4.0,0.8955096125799277,9,95.0,0.32502625016001724,97,1265.0
5105.0,99,542.0,1.418848167539267,5.218864650016572,11,117.0,0.2566000214575706,4,145.0,0.23781192209476737,6,34.0,0.0956983950029633,1,3.0,0.46792050254031226,4,32.0,0.3017893123679582,5,49.0,0.36457156958043707,2,31.0,0.6839703496924318,5,86.0,0.23605693122370972,4,74.0,0.48530992214540514,4,20.0,0.4960833937868582,19,286.0,0.28479800591497967,4,139.0,0.16794077282599632,10,96.0,0.2581593186934544,9,84.0,0.3364683822405748,0,0.0,0.7278239513608052,11,112.0,0.1609751677229564,99,1308.0
5110.0,96,680.0,1.7662337662337662,5.648273946438703,7,106.0,0.33099354487920896,8,164.0,0.2940482543774348,0,30.0,0.5455465991313251,7,25.0,0.15857835623413805,6,35.0,0.5942820382759157,1,53.0,0.3806737506988077,1,6.0,0.6251842338975465,3,81.0,0.33228013058947675,1,31.0,0.4160711129862878,9,52.0,0.2622235516109797,21,379.0,0.21064148559918314,8,150.0,0.30688154014737085,10,130.0,0.3907833098971295,4,68.0,0.40901887189220637,2,8.0,0.7407674960415835,8,109.0,0.2909452428558993,96,1427.0
5115.0,97,618.0,1.6263157894736842,5.400412473525066,9,111.0,0.346994283291319,8,165.0,0.21220015106009693,0,8.0,0.8005528375863656,5,52.0,0.38468740631487713,2,40.0,0.488755036584991,8,67.0,0.39423749052895013,1,11.0,0.6881851696496242,9,100.0,0.34872530760579035,6,25.0,0.41005991467767283,7,68.0,0.23778852299231393,18,396.0,0.06972975177124266,10,157.0,0.3258822237377631,6,134.0,0.36744200656044756,4,73.0,0.26166624702808633,4,22.0,0.5738932219267806,0,90.0,0.4003538377319522,97,1519.0
5120.0,79,404.0,1.0493506493506493,5.6637948019795905,4,100.0,0.3399250194578245,7,136.0,0.21645604887416325,0,4.0,0.9101422319655901,2,40.0,0.6803157597960249,5,24.0,0.3205898533759944,3,65.0,0.39498330632106404,2,7.0,0.6633788931655922,15,159.0,0.1572145347201879,2,28.0,0.5541035430452002,2,47.0,0.4057626552743855,12,342.0,0.17011065490465363,6,128.0,0.37756120428294754,6,97.0,0.347726539212648,8,99.0,0.1790850167655544,0,14.0,0.6039278983854347,5,81.0,0.23570005419656068,79,1371.0
5125.0,88,479.0,1.2282051282051283,5.9389209207705855,6,75.0,0.36941235391712085,7,99.0,0.24088655312538418,1,9.0,0.6582397591737127,2,24.0,0.6574459992109389,3,22.0,0.32660928188135285,5,42.0,0.4175465774821967,3,18.0,0.37931525877535827,21,251.0,0.12647795466027414,4,19.0,0.67841998963074,3,47.0,0.49457770012062763,6,231.0,0.3961465779601283,5,123.0,0.32462137991866585,7,65.0,0.3676672584996958,9,118.0,0.09052372542702851,1,2.0,0.5138988975186909,5,89.0,0.295966175158673,88,1234.0
5130.0,95,559.0,1.463350785340314,5.9446537678789415,11,85.0,0.3399596511986469,6,102.0,0.33177070009409393,3,18.0,0.6873462332811768,4,39.0,0.3687944104551483,7,32.0,0.3051628734879641,6,47.0,0.4992979662275591,0,9.0,0.623743768456078,22,312.0,0.034022445289327144,2,23.0,0.5399256381170479,5,63.0,0.5322415319153267,2,216.0,0.5119474601485128,8,131.0,0.20944969002706768,6,72.0,0.2058233770196421,8,125.0,0.2625101971097266,1,12.0,0.5169158266219946,4,74.0,0.46551172688405634,95,1360.0
5135.0,101,626.0,1.660477453580902,5.849742252939335,12,143.0,0.3134882848714215,8,113.0,0.44944881953556887,1,10.0,0.6501604697334343,4,29.0,0.12534085099022474,7,59.0,0.36976254433070704,2,46.0,0.3595585437890177,1,6.0,0.7530087027380526,16,309.0,0.10261336847759446,7,34.0,0.43063351113753645,3,53.0,0.27774424541642334,8,226.0,0.41603564832955087,14,177.0,0.016930685323049484,8,63.0,0.3341902156914058,4,110.0,0.4233275890525594,3,19.0,0.638991965365874,3,65.0,0.45697818237941346,101,1462.0
5140.0,88,480.0,1.273209549071618,5.584396615634446,8,154.0,0.32516821187841394,4,104.0,0.39739954536241223,5,21.0,0.2764874705711767,3,29.0,0.5113618621455871,6,52.0,0.42947529938366014,5,30.0,0.4587853806102606,0,4.0,0.8056383290644252,9,354.0,0.2829187419637236,7,55.0,0.2693708565452505,2,20.0,0.4909262615514454,10,219.0,0.26571064916728515,14,207.0,0.07933289013678119,5,73.0,0.3080147763808232,3,92.0,0.20202934120603083,0,14.0,0.6909262703027682,7,77.0,0.28658300931400515,88,1505.0
5145.0,76,295.0,0.8060109289617486,5.5731020014023285,3,104.0,0.3680151401210024,7,70.0,0.3770570578634291,3,36.0,0.40076156929781553,3,39.0,0.7006022605009836,2,50.0,0.21114627873010627,3,35.0,0.4322061584864837,2,8.0,0.5921386221660795,8,388.0,0.3236185707679712,5,59.0,0.22695050102082315,3,26.0,0.6313731433695324,11,171.0,0.1690431361497439,5,166.0,0.44325993377259637,6,69.0,0.3090620873853748,7,84.0,0.2363365817018283,0,4.0,0.5127394293727963,8,92.0,0.2889301523589271,76,1401.0
5150.0,80,366.0,1.0,5.522679510923779,3,43.0,0.5272573888251503,8,94.0,0.37747502160217844,3,29.0,0.686855760278904,5,59.0,0.4309441342880619,7,50.0,0.33155316123148487,5,34.0,0.42912698720344,2,18.0,0.4962497070290113,13,441.0,0.22581137493420822,2,61.0,0.3481929071409959,0,17.0,0.6560094525169602,8,185.0,0.19397884584694788,0,87.0,0.4236647501291841,3,74.0,0.4088787156521671,10,111.0,0.11116088342425422,6,29.0,0.33313618938951856,5,69.0,0.3369737609977929,80,1401.0
