step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
92295.0,19,293.0,4.966101694915254,4.2892829379880055,19,614.0,0.14271254016999887,19,614.0
92300.0,20,229.0,4.089285714285714,3.448169729323769,20,573.0,0.1432334329249995,20,573.0
92305.0,25,345.0,6.388888888888889,3.310528276700515,25,680.0,0.1530194782516881,25,680.0
92310.0,27,382.0,6.945454545454545,2.5005761248461016,27,724.0,0.12217332409184047,27,724.0
92315.0,30,430.0,7.818181818181818,2.370726118471046,30,721.0,0.0764915314148019,30,721.0
92320.0,31,457.0,7.253968253968254,3.3749093845464873,31,821.0,0.144683115203071,31,821.0
92325.0,29,455.0,7.459016393442623,3.2417211526846055,29,875.0,0.1291727340172489,29,875.0
92330.0,32,507.0,8.45,3.92494243947568,32,914.0,0.1154901772863499,32,914.0
92335.0,19,246.0,4.472727272727273,3.6646179777092383,19,902.0,0.16030952377641616,19,902.0
92340.0,18,169.0,3.3137254901960786,3.9623127841398618,18,801.0,0.1614221965435302,18,801.0
92345.0,21,235.0,4.351851851851852,3.4284570227609574,21,857.0,0.1478230772440204,21,857.0
92350.0,21,296.0,5.584905660377358,3.1463928026424623,21,877.0,0.1117357600591612,21,877.0
92355.0,16,231.0,3.725806451612903,4.174717461705975,16,846.0,0.2175255202008615,16,846.0
92360.0,15,174.0,2.9,4.205061941505268,15,759.0,0.19932299167493409,15,759.0
92365.0,18,138.0,2.3389830508474576,3.5172145296949857,18,785.0,0.1653395205020659,18,785.0
92370.0,22,194.0,3.3448275862068964,3.186411556253439,22,789.0,0.12876675093401507,22,789.0
92375.0,20,149.0,2.5689655172413794,2.7516921837688026,20,769.0,0.0899845754055488,20,769.0
92380.0,21,183.0,3.1016949152542375,3.3609728564432952,21,752.0,0.11657290394471496,21,752.0
92385.0,23,246.0,4.472727272727273,2.6906590307243716,23,802.0,0.09501221778065742,23,802.0
92390.0,22,316.0,5.180327868852459,4.2022220619793424,22,799.0,0.18985551156327432,22,799.0
92395.0,16,254.0,4.233333333333333,4.216895035159825,16,753.0,0.18975597173758996,16,753.0
92400.0,17,187.0,3.280701754385965,3.580021527655384,17,658.0,0.13833453104665405,17,658.0
92405.0,15,177.0,3.1607142857142856,3.7354685134029415,15,617.0,0.15199570965442905,15,617.0
92410.0,17,214.0,3.754385964912281,3.9319940497880044,17,618.0,0.13472170548803306,17,618.0
92415.0,19,279.0,4.982142857142857,4.586601609951239,19,634.0,0.15364365855372203,19,634.0
92420.0,16,231.0,4.277777777777778,4.002824637536439,16,634.0,0.15369857661604414,16,634.0
92425.0,20,278.0,5.245283018867925,4.589185476776898,20,617.0,0.2614343397994093,20,617.0
92430.0,22,345.0,5.948275862068965,4.28810048561632,22,678.0,0.22016241641697065,22,678.0
92435.0,19,396.0,6.947368421052632,3.6251966294806963,19,719.0,0.1684819915878879,19,719.0
92440.0,22,476.0,7.933333333333334,4.167276646361281,22,777.0,0.13778793295291333,22,777.0
92445.0,18,415.0,7.280701754385965,3.53794279319227,18,759.0,0.14213509696168167,18,759.0
92450.0,21,346.0,6.528301886792453,3.787241892793732,21,671.0,0.18575211648989742,21,671.0
92455.0,19,347.0,6.196428571428571,3.499055933637365,19,743.0,0.14009763339182835,19,743.0
92460.0,19,388.0,6.928571428571429,3.454205575775028,19,773.0,0.10864008740536972,19,773.0
92465.0,20,456.0,7.475409836065574,5.027504667113439,20,828.0,0.21440434713088125,20,828.0
92470.0,21,281.0,4.762711864406779,4.412623074139554,21,720.0,0.1906913898286607,21,720.0
92475.0,27,386.0,7.148148148148148,3.33207423282328,27,774.0,0.1494867165814601,27,774.0
92480.0,29,320.0,5.714285714285714,2.4877427763322575,29,815.0,0.11635194353135243,29,815.0
92485.0,33,452.0,7.661016949152542,3.015203565884995,33,843.0,0.11126917133444729,33,843.0
92490.0,36,529.0,8.672131147540984,2.453458964002123,36,967.0,0.054464473163779156,36,967.0
92495.0,33,560.0,9.824561403508772,2.4742043156605855,33,1054.0,0.06265797006449346,33,1054.0
92500.0,32,628.0,9.8125,5.069484676787372,32,1114.0,0.2184070636413643,32,1114.0
92505.0,19,422.0,7.1525423728813555,4.57215403656691,19,1081.0,0.23575492574016058,19,1081.0
92510.0,16,217.0,3.807017543859649,4.213263307582543,16,910.0,0.1894237321919583,16,910.0
92515.0,20,126.0,2.1724137931034484,3.3788013770854852,20,871.0,0.13882520733667475,20,871.0
92520.0,17,158.0,2.7241379310344827,3.31476767879225,17,872.0,0.12371924409909452,17,872.0
92525.0,16,102.0,1.728813559322034,2.8963050481168233,16,882.0,0.11606075917750505,16,882.0
92530.0,23,199.0,3.5535714285714284,2.2196421337833243,23,930.0,0.05351398595271987,23,930.0
92535.0,27,281.0,4.60655737704918,3.603149499248127,27,1005.0,0.1650933644692684,27,1005.0
92540.0,25,348.0,5.898305084745763,3.511603273468894,25,1004.0,0.16198771254770197,25,1004.0
92545.0,21,258.0,4.229508196721311,3.274645838313284,21,973.0,0.13556085219052666,21,973.0
92550.0,21,208.0,3.586206896551724,3.1480268303974865,21,830.0,0.12965251362658792,21,830.0
92555.0,16,170.0,3.0357142857142856,3.1967939635631457,16,788.0,0.11399082031864502,16,788.0
92560.0,19,193.0,3.3275862068965516,3.705613672643475,19,738.0,0.1452932210228796,19,738.0
92565.0,20,254.0,4.535714285714286,4.1600927098767855,20,718.0,0.12909439773652856,20,718.0
92570.0,19,212.0,3.533333333333333,4.780379785475584,19,682.0,0.2513924845284281,19,682.0
92575.0,23,317.0,5.87037037037037,3.8998072727066875,23,795.0,0.24299782240590606,23,795.0
92580.0,26,319.0,5.696428571428571,2.2832430523130864,26,801.0,0.1249191519464506,26,801.0
92585.0,32,360.0,5.901639344262295,2.7890695761444375,32,726.0,0.1149562039349999,32,726.0
92590.0,33,375.0,5.859375,2.701805336980848,33,764.0,0.07615058042927929,33,764.0
92595.0,32,397.0,6.203125,3.031999048719574,32,819.0,0.0994098668222639,32,819.0
92600.0,32,456.0,7.6,3.7905190617898312,32,862.0,0.1129002821660502,32,862.0
92605.0,26,524.0,8.733333333333333,5.273952221140316,26,906.0,0.21317101214764259,26,906.0
92610.0,17,283.0,5.053571428571429,5.29935753902475,17,884.0,0.29346634613466094,17,884.0
92615.0,21,318.0,5.781818181818182,4.298231188775777,21,797.0,0.2037973257083514,21,797.0
92620.0,26,291.0,5.105263157894737,3.137000424880301,26,809.0,0.13160234510313457,26,809.0
92625.0,29,301.0,5.189655172413793,2.851996572544394,29,774.0,0.10984786806340054,29,774.0
92630.0,29,314.0,5.147540983606557,2.6707976573607337,29,862.0,0.10136870882655671,29,862.0
92635.0,29,330.0,5.593220338983051,2.6729355921686926,29,898.0,0.09241605697696421,29,898.0
92640.0,30,386.0,6.655172413793103,3.8087435714826086,30,900.0,0.09945846308006957,30,900.0
92645.0,25,443.0,7.383333333333334,5.47007435707586,25,931.0,0.26922455341742424,25,931.0
92650.0,16,401.0,7.160714285714286,5.385083293247102,16,909.0,0.30046428480009174,16,909.0
92655.0,21,416.0,7.298245614035087,4.32605672409397,21,799.0,0.20380596365040052,21,799.0
92660.0,21,464.0,8.0,3.4687635802431775,21,854.0,0.14816327081253336,21,854.0
92665.0,21,536.0,8.78688524590164,4.0478878792869954,21,878.0,0.17079962984874392,21,878.0
92670.0,18,330.0,5.409836065573771,3.5259263275977224,18,806.0,0.13156136237341662,18,806.0
92675.0,21,349.0,6.017241379310345,3.3170986652949908,21,704.0,0.11383572536982561,21,704.0
92680.0,27,432.0,7.2,3.3065305962422515,27,783.0,0.17184936457585936,27,783.0
92685.0,23,510.0,8.360655737704919,3.662245147060553,23,833.0,0.18077326484411443,23,833.0
92690.0,22,320.0,5.079365079365079,2.908498916855611,22,717.0,0.11848583496964135,22,717.0
92695.0,28,445.0,7.295081967213115,2.3343732898605563,28,781.0,0.07893721795837567,28,781.0
92700.0,31,552.0,9.517241379310345,1.9511201066715413,31,886.0,0.07361520421067469,31,886.0
92705.0,27,651.0,10.85,2.664562516655108,27,952.0,0.103519617389728,27,952.0
92710.0,22,490.0,8.032786885245901,2.748375354206577,22,939.0,0.08541832657438123,22,939.0
92715.0,18,329.0,4.984848484848484,4.040323330222134,18,806.0,0.22025333301695807,18,806.0
92720.0,19,323.0,5.046875,3.7597940763917923,19,871.0,0.19520800830446747,19,871.0
92725.0,24,379.0,5.742424242424242,3.0782586988128533,24,915.0,0.13417101523227232,24,915.0
92730.0,21,198.0,3.046153846153846,2.903625817259016,21,887.0,0.11108404423234684,21,887.0
92735.0,24,191.0,3.0317460317460316,2.874716818157268,24,786.0,0.09844271582025008,24,786.0
92740.0,26,275.0,4.435483870967742,2.809749792804802,26,833.0,0.10159908049987887,26,833.0
92745.0,28,366.0,5.903225806451613,2.9561424284507454,28,903.0,0.10162669356254812,28,903.0
92750.0,23,305.0,4.621212121212121,3.3763467427314713,23,876.0,0.1619444879984995,23,876.0
92755.0,20,223.0,3.484375,3.7167814614425385,20,745.0,0.1776401322830281,20,745.0
92760.0,18,203.0,3.3278688524590163,3.186242612893792,18,727.0,0.13856338000632223,18,727.0
92765.0,22,248.0,3.9365079365079363,3.3076667175865913,22,759.0,0.13211601277582702,22,759.0
92770.0,20,192.0,3.1475409836065573,2.4284675373786535,20,762.0,0.07758049493806804,20,762.0
92775.0,28,280.0,4.590163934426229,2.873789379158583,28,765.0,0.10758361789448531,28,765.0
92780.0,29,365.0,6.186440677966102,2.6999742321357485,29,859.0,0.0926068586015551,29,859.0
92785.0,27,432.0,6.75,3.5853525486148983,27,914.0,0.1755914875719968,27,914.0
92790.0,21,346.0,5.323076923076923,3.7336436982874748,21,863.0,0.18682269870174006,21,863.0
92795.0,17,237.0,3.8225806451612905,3.7948042596193057,17,722.0,0.18340581131282932,17,722.0
92800.0,18,229.0,3.7540983606557377,3.4263445887190174,18,701.0,0.1465486829756561,18,701.0
92805.0,22,297.0,4.95,3.208889379347015,22,733.0,0.11346127420207396,22,733.0
92810.0,26,210.0,3.442622950819672,2.742004648200264,26,698.0,0.10512501285824358,26,698.0
92815.0,29,332.0,5.724137931034483,1.9926018001014183,29,810.0,0.08271985072272826,29,810.0
92820.0,28,426.0,7.473684210526316,1.8293922069845752,28,910.0,0.06083399603406367,28,910.0
92825.0,27,509.0,7.953125,3.288833504672083,27,962.0,0.16582525240944326,27,962.0
92830.0,22,429.0,6.809523809523809,3.142693228097083,22,935.0,0.13585974658421351,22,935.0
92835.0,22,323.0,5.126984126984127,3.257919902125411,22,823.0,0.14166496188123662,22,823.0
92840.0,18,344.0,5.733333333333333,3.075255391054197,18,819.0,0.13416392274052635,18,819.0
92845.0,22,400.0,6.25,3.7346501142542357,22,800.0,0.12064331243836789,22,800.0
92850.0,18,178.0,2.966666666666667,3.254294595538034,18,774.0,0.1261298451907955,18,774.0
92855.0,20,161.0,2.824561403508772,3.0491679471988555,20,674.0,0.10079367667529461,20,674.0
92860.0,25,235.0,3.7903225806451615,3.90646659174207,25,743.0,0.21238614956344598,25,743.0
92865.0,23,314.0,5.064516129032258,3.833433626679342,23,767.0,0.18518484052710824,23,767.0
92870.0,19,238.0,3.71875,2.982557601856646,19,745.0,0.12187371248912211,19,745.0
92875.0,19,133.0,2.1451612903225805,3.1222336586682395,19,626.0,0.13069765356803723,19,626.0
92880.0,19,173.0,2.9322033898305087,3.219042170827864,19,602.0,0.12485519591554985,19,602.0
92885.0,19,226.0,3.6451612903225805,3.455837906346593,19,612.0,0.11260281129035295,19,612.0
92890.0,17,155.0,2.6271186440677967,2.995539844446662,17,581.0,0.08941293055910104,17,581.0
92895.0,23,209.0,3.4262295081967213,3.698724728381286,23,553.0,0.17783884596256397,23,553.0
92900.0,24,278.0,4.711864406779661,3.4473312456038703,24,626.0,0.15852535783806254,24,626.0
92905.0,23,345.0,5.8474576271186445,3.088291259725914,23,672.0,0.1372183892918287,23,672.0
92910.0,20,272.0,4.533333333333333,3.1198158967181917,20,639.0,0.1144281042868172,20,639.0
92915.0,17,191.0,3.293103448275862,3.179012297249142,17,544.0,0.10806694120616629,17,544.0
92920.0,19,229.0,4.017543859649122,3.476915285044786,19,563.0,0.14903414778531734,19,563.0
92925.0,21,281.0,4.9298245614035086,3.1191733613385644,21,595.0,0.10802817945245663,21,595.0
92930.0,20,361.0,5.73015873015873,4.844048869957885,20,634.0,0.2207042239775319,20,634.0
92935.0,15,294.0,4.819672131147541,4.642487025740366,15,642.0,0.24903900739740656,15,642.0
92940.0,20,355.0,6.339285714285714,3.662971943832865,20,622.0,0.1733654702823917,20,622.0
92945.0,28,447.0,7.45,2.789269747956951,28,728.0,0.11687031663419803,28,728.0
92950.0,26,538.0,9.11864406779661,2.67575881907343,26,814.0,0.09044305111606388,26,814.0
92955.0,25,459.0,7.524590163934426,2.687842934151266,25,780.0,0.1041807814244314,25,780.0
92960.0,30,593.0,10.224137931034482,1.635560094839347,30,891.0,0.058014934337660015,30,891.0
92965.0,32,701.0,11.491803278688524,2.549840483427759,32,1017.0,0.1156637081014061,32,1017.0
92970.0,29,783.0,12.428571428571429,3.2624475586727946,29,1065.0,0.14578070220607686,29,1065.0
92975.0,26,567.0,8.859375,3.2706622836867902,26,1029.0,0.1297341357133578,26,1029.0
92980.0,21,272.0,4.317460317460317,3.439530474108507,21,863.0,0.13609545500474912,21,863.0
92985.0,20,260.0,4.333333333333333,3.2597793576687994,20,871.0,0.12960380432569457,20,871.0
92990.0,19,313.0,5.048387096774194,3.3375873448127433,19,893.0,0.13181617001631105,19,893.0
92995.0,20,144.0,2.360655737704918,3.0267193830162316,20,858.0,0.10414431607813435,20,858.0
93000.0,23,193.0,3.2711864406779663,3.0368679973749573,23,799.0,0.09232342810509926,23,799.0
93005.0,25,275.0,4.296875,3.9006630698983447,25,872.0,0.20587127874267316,25,872.0
93010.0,24,348.0,5.523809523809524,3.841007293830329,24,928.0,0.17929121383276664,24,928.0
93015.0,22,265.0,4.140625,3.0360863359426853,22,858.0,0.1221300124089371,22,858.0
93020.0,22,184.0,2.967741935483871,3.1591244705754753,22,694.0,0.11432872382950647,22,694.0
93025.0,19,141.0,2.3114754098360657,3.1457082036980473,19,753.0,0.13473896441706373,19,753.0
93030.0,23,199.0,3.316666666666667,3.190046955450588,23,790.0,0.12693132470563936,23,790.0
93035.0,24,290.0,4.833333333333333,3.813398275576432,24,818.0,0.10199763348598384,24,818.0
93040.0,23,314.0,4.90625,4.273265880896261,23,802.0,0.20809170013871278,23,802.0
93045.0,19,318.0,5.678571428571429,3.9036194150510006,19,680.0,0.21936727971774528,19,680.0
93050.0,21,349.0,5.629032258064516,3.438453464425067,21,727.0,0.15956174560706285,21,727.0
93055.0,23,406.0,6.548387096774194,2.9387190603681277,23,783.0,0.10403412718496663,23,783.0
93060.0,19,213.0,3.4918032786885247,2.353462438667988,19,756.0,0.07850819755249645,19,756.0
93065.0,23,275.0,4.435483870967742,3.134949429903854,23,691.0,0.12200115496402901,23,691.0
93070.0,29,357.0,6.0508474576271185,2.533717822360712,29,773.0,0.07133593592948248,29,773.0
93075.0,25,433.0,6.462686567164179,3.902421860970137,25,818.0,0.17787339111756056,25,818.0
93080.0,23,359.0,5.609375,3.819581420056969,23,812.0,0.185430987466958,23,812.0
93085.0,19,271.0,4.301587301587301,3.298073680019653,19,710.0,0.15073034993836007,19,710.0
93090.0,22,278.0,4.557377049180328,3.043495602837058,22,715.0,0.1299011488513705,22,715.0
93095.0,23,338.0,5.540983606557377,3.1843191919105838,23,756.0,0.1053179210789715,23,756.0
93100.0,24,431.0,7.065573770491803,3.935804253290169,24,809.0,0.13247419479075723,24,809.0
93105.0,20,455.0,7.844827586206897,3.3371221227788506,20,810.0,0.14670216003579364,20,810.0
93110.0,20,495.0,8.25,4.649041386288382,20,733.0,0.24247765570154248,20,733.0
93115.0,21,544.0,8.918032786885245,4.194204113346032,21,788.0,0.21823474882585592,21,788.0
93120.0,21,599.0,9.661290322580646,3.555168344585316,21,826.0,0.12354855105009092,21,826.0
93125.0,18,402.0,6.590163934426229,3.2402303262232923,18,786.0,0.11436207732037353,18,786.0
93130.0,22,441.0,7.603448275862069,2.979183465341208,22,704.0,0.11170990769851036,22,704.0
93135.0,26,521.0,8.982758620689655,2.862472581017655,26,787.0,0.11226664866268042,26,787.0
93140.0,24,593.0,10.589285714285714,3.216169292868439,24,843.0,0.12944342403191833,24,843.0
93145.0,24,685.0,10.873015873015873,4.618725661503492,24,886.0,0.20541982647149135,24,886.0
93150.0,21,392.0,6.426229508196721,4.3844914820074194,21,731.0,0.24851951257959667,21,731.0
93155.0,26,503.0,8.824561403508772,3.5205430941307627,26,720.0,0.1910193903314901,26,720.0
93160.0,30,607.0,9.950819672131148,2.692775064610324,30,834.0,0.12245593926993427,30,834.0
93165.0,28,703.0,11.338709677419354,3.1574518806575433,28,927.0,0.11943505196052275,28,927.0
93170.0,22,511.0,8.11111111111111,3.119997266832787,22,904.0,0.11738403858637023,22,904.0
93175.0,18,333.0,5.55,3.0775671287484987,18,772.0,0.12786214244236083,18,772.0
93180.0,20,355.0,6.120689655172414,2.7807622442497153,20,811.0,0.10237017348998917,20,811.0
93185.0,23,412.0,6.338461538461538,3.977111799005918,23,855.0,0.18301733816822793,23,855.0
93190.0,19,182.0,2.935483870967742,2.739877211652296,19,813.0,0.11804142031559059,19,813.0
93195.0,23,173.0,2.7903225806451615,2.9897969348955398,23,705.0,0.12796367708182446,23,705.0
93200.0,24,244.0,4.066666666666666,2.548290391666616,24,786.0,0.0867386911902229,24,786.0
93205.0,28,322.0,5.278688524590164,2.7204429413282716,28,851.0,0.11482883897561903,28,851.0
93210.0,20,249.0,4.15,3.243993858556871,20,807.0,0.1136176559527438,20,807.0
93215.0,20,176.0,3.087719298245614,3.2858875320166603,20,620.0,0.11981637748920497,20,620.0
93220.0,18,174.0,2.761904761904762,4.466288651449208,18,664.0,0.25704420278560397,18,664.0
93225.0,18,213.0,3.380952380952381,4.395586686436033,18,660.0,0.21476041909175006,18,660.0
93230.0,19,116.0,1.8412698412698412,2.954726286470378,19,626.0,0.11685805789948624,19,626.0
93235.0,23,185.0,3.0327868852459017,3.2446734169940283,23,586.0,0.13071568227298197,23,586.0
93240.0,27,266.0,4.586206896551724,2.6119698787021437,27,641.0,0.07600020351014784,27,641.0
93245.0,25,343.0,5.716666666666667,3.1619576883771874,25,701.0,0.11280697739548817,25,701.0
93250.0,25,440.0,7.586206896551724,3.683643674674996,25,751.0,0.09266829276236604,25,751.0
93255.0,20,339.0,5.467741935483871,4.429364058183013,20,722.0,0.2235788594980616,20,722.0
93260.0,16,221.0,3.9464285714285716,4.473005663226885,16,589.0,0.2518952873570392,16,589.0
93265.0,17,216.0,3.6,3.421471247684869,17,610.0,0.16780443013282526,17,610.0
93270.0,22,271.0,4.442622950819672,3.296902314086606,22,654.0,0.12112281682144144,22,654.0
93275.0,23,201.0,3.35,2.493308635614481,23,697.0,0.08046190386496604,23,697.0
93280.0,27,293.0,4.966101694915254,2.920831703548229,27,730.0,0.10894939136523522,27,730.0
93285.0,25,366.0,6.421052631578948,2.692316905604032,25,811.0,0.07164751137915736,25,811.0
93290.0,24,428.0,6.6875,4.155539793559728,24,864.0,0.20890693826253998,24,864.0
93295.0,16,330.0,5.32258064516129,3.9394315166050036,16,821.0,0.19391339415577527,16,821.0
93300.0,15,234.0,4.0344827586206895,3.2203268536624625,15,678.0,0.15792928609104395,15,678.0
93305.0,19,224.0,3.7333333333333334,3.1168058126168217,19,715.0,0.12443378611455728,19,715.0
93310.0,20,281.0,4.762711864406779,3.025080915976744,20,750.0,0.12031413979433528,20,750.0
93315.0,25,186.0,3.152542372881356,2.893123778284395,25,684.0,0.11568467712132562,25,684.0
93320.0,28,300.0,5.172413793103448,2.414064165080396,28,789.0,0.07636043108545452,28,789.0
93325.0,28,392.0,6.6440677966101696,2.7076371107193085,28,882.0,0.14140791527456203,28,882.0
93330.0,24,469.0,7.564516129032258,3.5214281005181527,24,932.0,0.17549652975641988,24,932.0
93335.0,19,385.0,6.209677419354839,3.2495314982208017,19,888.0,0.13045808745106546,19,888.0
93340.0,20,299.0,4.901639344262295,3.294121916008969,20,754.0,0.14632658899047746,20,754.0
93345.0,19,295.0,5.0,3.257662641071594,19,716.0,0.12619153473710432,19,716.0
93350.0,21,344.0,5.548387096774194,3.6878083307544,21,733.0,0.13747476629678998,21,733.0
93355.0,21,135.0,2.3275862068965516,3.094089397439054,21,693.0,0.10909737119469608,21,693.0
93360.0,22,166.0,2.9642857142857144,2.909889061116662,22,625.0,0.08678730589161152,22,625.0
93365.0,24,233.0,3.819672131147541,3.9572384045812234,24,699.0,0.2073331225382904,24,699.0
93370.0,22,291.0,4.85,3.6657962842145535,22,740.0,0.18291200433337468,22,740.0
93375.0,21,213.0,3.435483870967742,2.7907662284849213,21,726.0,0.10675483189979186,21,726.0
93380.0,21,161.0,2.7288135593220337,2.665871983953103,21,636.0,0.10804762130496631,21,636.0
93385.0,20,170.0,2.8333333333333335,3.007566015852869,20,678.0,0.12193676730936562,20,678.0
93390.0,20,213.0,3.55,3.230793090102456,20,691.0,0.11309202349009594,20,691.0
93395.0,19,142.0,2.4482758620689653,2.699605375041661,19,698.0,0.08009643411132991,19,698.0
93400.0,24,223.0,3.716666666666667,3.3907521516630754,24,698.0,0.15680396949346995,24,698.0
93405.0,24,289.0,4.898305084745763,3.244567858573668,24,769.0,0.13102927635478698,24,769.0
93410.0,24,350.0,5.932203389830509,3.2599434247604226,24,781.0,0.1364215853907765,24,781.0
93415.0,19,271.0,4.593220338983051,3.3756875901071512,19,745.0,0.11143331175491866,19,745.0
93420.0,17,214.0,3.8214285714285716,3.3956092855478595,17,631.0,0.10887464104600897,17,631.0
93425.0,17,210.0,3.8181818181818183,3.5761111832323933,17,672.0,0.1476540208368903,17,672.0
93430.0,16,248.0,4.509090909090909,3.2777612200780393,16,676.0,0.11989879138496824,16,676.0
93435.0,18,319.0,5.145161290322581,5.092274591075333,18,688.0,0.22611688806944596,18,688.0
93440.0,18,279.0,4.573770491803279,4.758876856536746,18,654.0,0.22863980545664286,18,654.0
93445.0,26,386.0,6.771929824561403,3.3330498898965626,26,762.0,0.14952116493801218,26,762.0
93450.0,30,497.0,8.568965517241379,2.524508311334996,30,878.0,0.11302271882599735,30,878.0
93455.0,27,590.0,10.350877192982455,2.3285942468786955,27,965.0,0.08465336159571854,27,965.0
93460.0,24,523.0,8.435483870967742,2.8838558393940774,24,967.0,0.10890600873296773,24,967.0
93465.0,22,460.0,7.666666666666667,2.6729355814058224,22,868.0,0.09363113918143544,22,868.0
93470.0,22,451.0,7.046875,3.4310476157789953,22,944.0,0.17382029168499805,22,944.0
93475.0,23,506.0,7.666666666666667,3.714901195926664,23,985.0,0.1580937296951753,23,985.0
93480.0,21,202.0,3.2580645161290325,3.2264484871848693,21,919.0,0.10065048666788992,21,919.0
93485.0,23,174.0,2.9,3.38013596359098,23,789.0,0.15135931649860837,23,789.0
93490.0,24,242.0,4.172413793103448,3.283232943288921,24,796.0,0.11117092096942616,24,796.0
93495.0,23,314.0,5.322033898305085,3.370543510286446,23,851.0,0.1330680679573899,23,851.0
93500.0,19,237.0,4.086206896551724,3.2758181166057234,19,794.0,0.1107071989363566,19,794.0
93505.0,16,164.0,2.6885245901639343,4.44834005442411,16,658.0,0.22598547848308786,16,658.0
93510.0,12,119.0,1.9833333333333334,4.437476745454685,12,685.0,0.2397828400697502,12,685.0
93515.0,13,152.0,2.533333333333333,3.961070762887873,13,687.0,0.18981974670503982,13,687.0
93520.0,18,81.0,1.3278688524590163,2.845274516494403,18,675.0,0.11310283938478054,18,675.0
93525.0,22,166.0,2.8620689655172415,2.8522591769768626,22,689.0,0.1048037458685335,22,689.0
93530.0,26,246.0,4.169491525423729,2.930988597597011,26,771.0,0.09775461739579708,26,771.0
93535.0,22,313.0,5.396551724137931,3.1072599506016054,22,826.0,0.09988288962555282,22,826.0
93540.0,16,245.0,4.375,3.254510693154376,16,763.0,0.10009001074101008,16,763.0
93545.0,15,184.0,3.066666666666667,4.518582144547039,15,554.0,0.19280006611458697,15,554.0
93550.0,11,125.0,2.232142857142857,4.361160053898822,11,579.0,0.2098106760503793,11,579.0
93555.0,12,146.0,2.4745762711864407,4.164331264746566,12,556.0,0.1589155423345301,12,556.0
93560.0,17,211.0,3.767857142857143,4.264626404231643,17,584.0,0.1359501526237371,17,584.0
93565.0,17,201.0,3.5892857142857144,3.861022621906249,17,625.0,0.1743204503507064,17,625.0
93570.0,22,292.0,5.959183673469388,3.452791421438932,22,672.0,0.16473824668517748,22,672.0
93575.0,24,361.0,6.9423076923076925,3.039435670810328,24,753.0,0.11199271793661922,24,753.0
93580.0,23,424.0,7.066666666666666,4.4578465742245506,23,803.0,0.22235601724133328,23,803.0
93585.0,16,335.0,5.583333333333333,4.092690272081751,16,766.0,0.1929016370235827,16,766.0
93590.0,18,256.0,4.266666666666667,3.750013717647767,18,652.0,0.15150337144686682,18,652.0
93595.0,21,229.0,4.089285714285714,2.943578118607399,21,716.0,0.12279418266782603,21,716.0
93600.0,19,269.0,4.719298245614035,3.1133606935864546,19,757.0,0.1170726242035449,19,757.0
93605.0,22,349.0,5.915254237288136,4.110950709462511,22,802.0,0.13546575870976452,22,802.0
93610.0,20,371.0,6.87037037037037,3.400862237085399,20,802.0,0.14567700320360571,20,802.0
93615.0,20,399.0,7.125,4.625407790765913,20,683.0,0.24243310615951436,20,683.0
93620.0,16,416.0,7.172413793103448,4.1310505223496845,16,742.0,0.21566020726107013,16,742.0
93625.0,16,445.0,7.5423728813559325,3.722602564136287,16,767.0,0.16850216273984092,16,767.0
93630.0,22,523.0,9.017241379310345,3.8171457067095513,22,803.0,0.1279030482326387,22,803.0
93635.0,23,300.0,5.357142857142857,3.291699276567893,23,682.0,0.1332126598320034,23,682.0
93640.0,26,414.0,7.666666666666667,3.328385791987909,26,713.0,0.15027465769367668,26,713.0
93645.0,26,509.0,9.425925925925926,2.574288217295489,26,818.0,0.11575100549697742,26,818.0
93650.0,24,588.0,9.483870967741936,3.9877737768206556,24,889.0,0.22125939651793117,24,889.0
93655.0,19,376.0,5.7846153846153845,4.142667592140554,19,848.0,0.21208398142218934,19,848.0
93660.0,22,412.0,6.645161290322581,3.193642721164789,22,762.0,0.12962335641168687,22,762.0
93665.0,26,496.0,8.131147540983607,2.7534432526114845,26,855.0,0.10604805900720023,26,855.0
93670.0,27,591.0,9.688524590163935,2.8156109826059317,27,938.0,0.10392059454654531,27,938.0
93675.0,21,437.0,6.936507936507937,3.235931406956025,21,883.0,0.12416063145039238,21,883.0
93680.0,19,263.0,4.241935483870968,3.4625901108304395,19,734.0,0.1222202341154278,19,734.0
93685.0,17,193.0,3.1639344262295084,3.6370600687311145,17,794.0,0.17809157601142356,17,794.0
93690.0,19,249.0,3.9523809523809526,3.8023730649776484,19,836.0,0.18768653373064179,19,836.0
93695.0,16,162.0,2.5714285714285716,2.74310075498908,16,814.0,0.10911550140347911,16,814.0
93700.0,27,273.0,4.333333333333333,2.7863714113688607,27,814.0,0.11102917055442545,27,814.0
93705.0,30,365.0,5.983606557377049,2.3519240095321,30,924.0,0.06949984798323751,30,924.0
93710.0,29,448.0,7.225806451612903,2.9204677985573984,29,995.0,0.0965569025885791,29,995.0
93715.0,24,377.0,6.180327868852459,2.9110296946644927,24,973.0,0.09365594812386849,24,973.0
93720.0,20,311.0,5.362068965517241,3.060389822232174,20,815.0,0.10789097832977676,20,815.0
93725.0,18,264.0,4.125,4.385399846438719,18,790.0,0.2247590728297515,18,790.0
93730.0,16,281.0,4.390625,4.109588736319267,16,806.0,0.18869281331517346,16,806.0
